               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  50,            0.031787,            0.052637,            0.004884,             0.87602,             0.87712,             0.93579,             0.64212,            0.022729,            0.027495,           0.0017003,            0.017209,            0.017209,            0.017209
                  51,            0.031371,            0.051856,           0.0048987,             0.87755,             0.87415,             0.93327,             0.64578,            0.022651,            0.027081,           0.0017992,              0.0171,              0.0171,              0.0171
                  52,            0.031298,            0.052358,           0.0046737,             0.90057,             0.85467,             0.93365,             0.64368,            0.022343,            0.027066,           0.0015571,             0.01699,             0.01699,             0.01699
                  53,            0.031487,            0.052202,           0.0048513,             0.88359,             0.88923,             0.94093,             0.65139,            0.022378,            0.026794,            0.001969,            0.016877,            0.016877,            0.016877
                  54,            0.031135,            0.051597,           0.0045896,             0.88156,             0.90505,             0.94179,             0.65301,            0.022166,            0.026745,           0.0018545,            0.016763,            0.016763,            0.016763
                  55,            0.031025,            0.051128,           0.0045797,             0.87207,             0.90947,             0.94546,              0.6578,            0.022021,            0.026253,           0.0017316,            0.016647,            0.016647,            0.016647
                  56,            0.030995,            0.051939,           0.0047356,             0.91154,             0.88007,             0.94587,             0.66088,            0.021781,            0.026403,           0.0017511,             0.01653,             0.01653,             0.01653
                  57,              0.0305,            0.050367,           0.0046265,             0.89685,             0.89741,             0.94852,             0.66259,            0.021658,            0.026524,           0.0015808,             0.01641,             0.01641,             0.01641
                  58,            0.030977,            0.052016,           0.0045164,             0.90131,             0.89433,             0.94718,             0.66381,            0.021802,            0.026187,           0.0016033,             0.01629,             0.01629,             0.01629
                  59,             0.03041,            0.050478,           0.0043988,             0.89167,             0.91042,             0.95029,             0.66614,            0.021432,            0.025868,           0.0015185,            0.016168,            0.016168,            0.016168
                  60,            0.030376,            0.050724,           0.0044108,             0.90066,             0.91311,             0.95304,             0.67444,            0.021284,             0.02558,           0.0014344,            0.016044,            0.016044,            0.016044
                  61,            0.030226,            0.050454,           0.0044711,             0.90287,             0.90379,             0.95172,             0.66719,            0.021511,             0.02589,           0.0015146,            0.015919,            0.015919,            0.015919
                  62,            0.030244,            0.050667,           0.0042527,             0.87234,             0.93259,             0.95193,             0.67661,            0.021099,             0.02541,           0.0014284,            0.015793,            0.015793,            0.015793
                  63,            0.030365,            0.050415,             0.00443,             0.90225,             0.90799,             0.95292,             0.67957,             0.02124,             0.02569,            0.001551,            0.015665,            0.015665,            0.015665
                  64,            0.029865,            0.049228,           0.0041985,             0.90122,             0.90494,             0.95381,             0.67665,             0.02094,            0.025329,           0.0014592,            0.015535,            0.015535,            0.015535
                  65,            0.030212,            0.049685,            0.004313,             0.89304,             0.91488,             0.95115,             0.67461,            0.021131,            0.025736,           0.0014879,            0.015405,            0.015405,            0.015405
                  66,            0.029857,            0.049811,           0.0041435,             0.92214,             0.90401,             0.95876,             0.67567,            0.021046,            0.025362,           0.0013108,            0.015273,            0.015273,            0.015273
                  67,            0.029453,            0.049937,           0.0041523,              0.9163,             0.91044,             0.96167,             0.68789,            0.020759,            0.024931,           0.0012374,             0.01514,             0.01514,             0.01514
                  68,             0.02957,            0.049998,           0.0040072,             0.92205,             0.89866,             0.95754,             0.68154,            0.020743,            0.025297,           0.0012393,            0.015005,            0.015005,            0.015005
                  69,            0.029616,            0.050185,           0.0041533,             0.91627,             0.91468,             0.96019,             0.68448,              0.0207,            0.024962,           0.0014758,            0.014869,            0.014869,            0.014869
                  70,            0.029208,            0.049553,           0.0040437,              0.9129,             0.92865,             0.96532,             0.69481,             0.02033,            0.024616,           0.0011118,            0.014733,            0.014733,            0.014733
                  71,            0.029306,             0.04917,           0.0039443,             0.91083,             0.91781,             0.96099,             0.69217,            0.020313,            0.024577,           0.0012999,            0.014595,            0.014595,            0.014595
                  72,            0.028887,            0.048724,            0.004008,              0.9227,              0.9229,             0.96637,              0.6992,             0.02025,            0.024321,           0.0010701,            0.014455,            0.014455,            0.014455
                  73,            0.029251,             0.04745,           0.0041508,             0.89846,             0.93298,             0.96355,              0.6941,            0.020231,            0.024483,           0.0012194,            0.014315,            0.014315,            0.014315
                  74,            0.028975,            0.048943,           0.0038709,             0.91778,             0.91875,             0.96462,             0.69257,            0.020186,            0.024268,           0.0013044,            0.014174,            0.014174,            0.014174
