               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  37,             0.03615,            0.058985,            0.011859,             0.64781,             0.60242,              0.6179,             0.38775,            0.027523,            0.033208,           0.0091537,            0.018459,            0.018459,            0.018459
                  38,            0.035709,            0.059632,            0.011479,             0.65735,              0.6359,             0.64703,             0.41118,            0.027051,            0.032578,           0.0084767,            0.018374,            0.018374,            0.018374
                  39,             0.03574,            0.058962,            0.011215,             0.65172,             0.63948,             0.65838,             0.41449,            0.026773,            0.032711,           0.0087996,            0.018288,            0.018288,            0.018288
                  40,            0.035729,            0.059848,            0.011031,             0.53188,             0.70827,              0.6506,             0.41559,             0.02671,            0.032111,           0.0082232,              0.0182,              0.0182,              0.0182
                  41,            0.035696,            0.058586,            0.011221,             0.65277,             0.69738,             0.69392,             0.44958,            0.026542,            0.032061,            0.008116,            0.018109,            0.018109,            0.018109
                  42,            0.035346,            0.058065,            0.010807,             0.68242,             0.65998,             0.68985,             0.44231,            0.026578,            0.031979,            0.008154,            0.018017,            0.018017,            0.018017
                  43,            0.035241,            0.057961,            0.010765,             0.68738,             0.66636,             0.70552,             0.45063,            0.026508,            0.032171,           0.0076934,            0.017923,            0.017923,            0.017923
                  44,            0.035163,            0.058446,            0.010491,             0.64691,             0.70534,             0.71508,             0.46269,            0.026026,            0.031632,           0.0074195,            0.017826,            0.017826,            0.017826
                  45,            0.034504,             0.05695,            0.010425,              0.7111,             0.67796,             0.72081,             0.46715,            0.026083,            0.031689,           0.0069619,            0.017728,            0.017728,            0.017728
                  46,            0.035008,            0.058268,            0.010199,             0.68545,             0.70745,             0.73185,             0.46966,             0.02592,            0.031783,           0.0070542,            0.017628,            0.017628,            0.017628
                  47,            0.034746,            0.058062,            0.010269,             0.69671,             0.70938,             0.73474,             0.48029,            0.025921,            0.031469,           0.0068311,            0.017526,            0.017526,            0.017526
                  48,            0.034797,             0.05659,             0.01004,             0.74753,             0.66737,             0.73381,              0.4776,            0.025877,            0.031355,           0.0067807,            0.017422,            0.017422,            0.017422
                  49,            0.034379,            0.057909,            0.009597,              0.7187,             0.71469,             0.75839,             0.49244,            0.025796,            0.031348,           0.0065498,            0.017317,            0.017317,            0.017317
                  50,            0.034438,            0.057606,           0.0096939,             0.74305,               0.723,             0.76299,             0.50456,            0.025445,            0.031153,           0.0059199,            0.017209,            0.017209,            0.017209
                  51,            0.034531,            0.057558,           0.0098219,             0.78735,             0.67804,             0.75999,              0.5014,             0.02546,            0.031532,            0.006285,              0.0171,              0.0171,              0.0171
                  52,            0.033993,            0.057169,            0.009332,             0.76752,             0.71424,             0.77167,             0.50426,            0.025268,             0.03122,           0.0057802,             0.01699,             0.01699,             0.01699
                  53,            0.034111,            0.057077,           0.0093556,             0.75192,             0.71396,             0.75207,             0.48874,            0.025377,            0.031748,           0.0062168,            0.016877,            0.016877,            0.016877
                  54,             0.03416,            0.057211,           0.0094875,             0.73546,             0.74918,             0.78028,             0.51481,            0.025219,            0.030816,           0.0057435,            0.016763,            0.016763,            0.016763
                  55,            0.034135,            0.057451,           0.0090934,             0.74735,             0.72674,             0.76834,             0.50321,            0.025258,            0.030909,           0.0059151,            0.016647,            0.016647,            0.016647
                  56,            0.033843,            0.057023,           0.0089646,             0.76569,             0.72789,             0.77918,             0.50922,            0.024977,            0.030637,           0.0053899,             0.01653,             0.01653,             0.01653
                  57,            0.033892,            0.057359,           0.0088873,             0.79977,              0.7214,             0.78264,             0.51726,            0.024788,             0.03044,           0.0054251,             0.01641,             0.01641,             0.01641
                  58,            0.033979,            0.057118,            0.008761,             0.78369,             0.74473,             0.79343,             0.52831,              0.0248,            0.030579,           0.0053066,             0.01629,             0.01629,             0.01629
                  59,            0.033303,             0.05684,           0.0086311,             0.78572,              0.7339,             0.80332,             0.53679,            0.024635,            0.030435,           0.0051346,            0.016168,            0.016168,            0.016168
                  60,            0.033645,            0.056598,           0.0087357,             0.77877,             0.75393,             0.80193,             0.53099,            0.024777,            0.030474,           0.0052338,            0.016044,            0.016044,            0.016044
                  61,            0.033736,            0.057429,           0.0085913,             0.79565,             0.74883,             0.80848,               0.531,            0.024655,            0.030362,           0.0048927,            0.015919,            0.015919,            0.015919
                  62,            0.033298,            0.056335,           0.0082508,             0.78261,             0.76909,              0.8125,              0.5363,             0.02442,            0.030132,           0.0047331,            0.015793,            0.015793,            0.015793
                  63,            0.033271,             0.05627,           0.0083376,             0.82639,             0.73802,             0.82442,             0.55075,            0.024338,            0.030171,           0.0044844,            0.015665,            0.015665,            0.015665
                  64,            0.032999,            0.056206,           0.0080559,             0.80383,             0.76181,             0.82304,             0.54778,            0.024328,             0.02994,            0.004432,            0.015535,            0.015535,            0.015535
                  65,            0.033022,            0.055561,           0.0078013,             0.79939,             0.77516,             0.82806,             0.55426,            0.024096,            0.029934,           0.0042819,            0.015405,            0.015405,            0.015405
                  66,            0.033074,            0.056035,           0.0080709,             0.81907,              0.7484,              0.8208,             0.55186,            0.024122,            0.030111,           0.0042676,            0.015273,            0.015273,            0.015273
                  67,            0.032746,            0.055559,           0.0078472,             0.82553,             0.75738,             0.83262,             0.56287,            0.024028,            0.029676,           0.0041848,             0.01514,             0.01514,             0.01514
                  68,            0.032702,            0.055286,           0.0077899,             0.78338,             0.79946,             0.83774,             0.56197,            0.023964,            0.029646,           0.0041472,            0.015005,            0.015005,            0.015005
                  69,            0.032615,            0.055764,           0.0078707,             0.83454,             0.75745,             0.83984,             0.56849,            0.023887,            0.029773,           0.0040205,            0.014869,            0.014869,            0.014869
                  70,            0.032752,            0.056061,           0.0077207,             0.81823,             0.77665,             0.84123,             0.56487,            0.023768,            0.029517,           0.0039093,            0.014733,            0.014733,            0.014733
                  71,            0.032184,            0.055354,           0.0077778,             0.81847,             0.78928,             0.85351,             0.57883,            0.023578,             0.02928,           0.0037076,            0.014595,            0.014595,            0.014595
                  72,            0.032216,            0.055268,           0.0074877,             0.81945,             0.76583,              0.8352,             0.56519,            0.023692,            0.029464,           0.0038759,            0.014455,            0.014455,            0.014455
                  73,            0.032511,            0.055459,           0.0074246,             0.82765,             0.76202,             0.83925,             0.57002,            0.023576,            0.029283,            0.003792,            0.014315,            0.014315,            0.014315
                  74,            0.032575,            0.055129,           0.0074028,             0.84591,             0.76969,             0.85482,             0.58284,            0.023568,            0.029357,           0.0036369,            0.014174,            0.014174,            0.014174
                  75,             0.03212,            0.055368,           0.0074274,             0.79623,             0.81456,             0.84825,             0.57848,            0.023531,            0.029547,           0.0036302,            0.014032,            0.014032,            0.014032
                  76,            0.032294,            0.055623,           0.0071075,             0.79509,             0.81358,             0.85355,             0.58573,            0.023435,            0.029364,           0.0035703,            0.013889,            0.013889,            0.013889
                  77,            0.032189,            0.054558,           0.0072417,             0.84134,             0.79935,             0.86712,             0.59507,            0.023301,             0.02881,           0.0033866,            0.013744,            0.013744,            0.013744
                  78,            0.031934,            0.054887,           0.0070211,             0.82887,             0.79268,             0.86178,             0.58375,             0.02327,            0.029331,           0.0034022,            0.013599,            0.013599,            0.013599
                  79,            0.031885,            0.056226,           0.0071132,             0.83189,             0.78686,             0.86465,             0.59064,            0.023095,            0.028886,           0.0034848,            0.013454,            0.013454,            0.013454
                  80,            0.031604,            0.054208,           0.0073533,             0.80751,             0.82614,             0.86589,             0.59422,            0.023038,            0.028851,           0.0032628,            0.013307,            0.013307,            0.013307
                  81,            0.031946,            0.054696,           0.0069885,             0.82389,             0.79721,             0.85943,             0.59075,            0.023162,            0.028856,           0.0032113,            0.013159,            0.013159,            0.013159
                  82,            0.031656,            0.054726,           0.0068957,             0.80477,             0.81593,             0.85803,             0.59491,            0.023017,            0.028557,           0.0032371,            0.013011,            0.013011,            0.013011
                  83,            0.031547,            0.054013,           0.0068978,             0.82889,             0.79534,             0.85706,             0.59437,            0.022993,            0.028903,           0.0034999,            0.012862,            0.012862,            0.012862
                  84,            0.031544,            0.055008,           0.0068278,             0.84867,             0.78639,             0.86663,              0.5961,            0.022878,            0.028505,           0.0031328,            0.012712,            0.012712,            0.012712
                  85,            0.031455,            0.054709,           0.0067424,             0.81386,             0.80687,             0.85937,             0.59171,             0.02275,            0.028639,           0.0032566,            0.012562,            0.012562,            0.012562
                  86,            0.031272,            0.054391,           0.0066992,             0.84379,             0.79293,             0.86569,             0.60074,            0.022663,            0.028295,           0.0031911,            0.012411,            0.012411,            0.012411
                  87,             0.03117,             0.05376,           0.0067162,             0.84672,             0.80272,             0.87503,             0.60435,            0.022689,            0.028303,           0.0029958,             0.01226,             0.01226,             0.01226
                  88,            0.030847,            0.053241,           0.0066067,             0.85848,             0.79032,             0.87169,             0.60581,            0.022582,            0.028259,           0.0029094,            0.012108,            0.012108,            0.012108
                  89,            0.030933,            0.054255,           0.0066974,             0.86211,             0.79158,              0.8757,             0.60806,            0.022505,            0.028212,           0.0030268,            0.011955,            0.011955,            0.011955
                  90,            0.030988,            0.054252,           0.0063873,              0.8329,             0.80455,             0.87395,             0.60583,            0.022428,            0.028078,           0.0028842,            0.011802,            0.011802,            0.011802
                  91,            0.030899,            0.054046,           0.0064187,             0.81872,             0.83909,             0.87914,             0.60848,            0.022474,            0.028048,           0.0027776,            0.011649,            0.011649,            0.011649
                  92,            0.030998,             0.05454,           0.0067215,             0.84511,             0.81106,             0.87882,             0.61267,            0.022351,            0.028147,           0.0028155,            0.011495,            0.011495,            0.011495
                  93,            0.030797,            0.053724,           0.0064634,             0.84444,             0.81286,             0.87628,             0.61102,            0.022391,            0.028019,           0.0028359,            0.011341,            0.011341,            0.011341
                  94,            0.030365,             0.05299,           0.0062728,              0.8803,             0.78945,             0.88091,             0.61316,            0.022236,            0.028056,           0.0028081,            0.011186,            0.011186,            0.011186
                  95,            0.030355,            0.053332,           0.0064666,             0.83946,              0.8181,             0.87759,             0.61147,             0.02219,            0.027902,            0.002826,            0.011032,            0.011032,            0.011032
                  96,            0.030424,            0.052655,           0.0061922,             0.84437,             0.82022,             0.87944,             0.61483,             0.02218,            0.027894,           0.0026635,            0.010877,            0.010877,            0.010877
                  97,            0.030363,            0.053932,           0.0062078,             0.85069,             0.80706,             0.87995,             0.61901,            0.022187,            0.027903,           0.0026945,            0.010722,            0.010722,            0.010722
                  98,            0.030478,            0.053615,           0.0061671,             0.82024,             0.84358,             0.88142,             0.61586,            0.022201,            0.027899,           0.0026086,            0.010566,            0.010566,            0.010566
                  99,              0.0304,            0.052721,           0.0061975,             0.83424,             0.83375,             0.88267,              0.6199,             0.02216,            0.027688,           0.0026587,            0.010411,            0.010411,            0.010411
                 100,            0.030184,            0.052428,           0.0063623,             0.87847,             0.80157,             0.88941,             0.62443,            0.022115,            0.027559,           0.0025571,            0.010256,            0.010256,            0.010256
                 101,            0.030031,            0.053026,           0.0061132,              0.8549,             0.81591,             0.88562,               0.619,            0.022008,            0.027488,           0.0025287,              0.0101,              0.0101,              0.0101
                 102,            0.030107,            0.052745,           0.0062305,             0.84716,             0.82876,             0.88754,             0.62226,            0.021978,            0.027466,           0.0025342,           0.0099445,           0.0099445,           0.0099445
                 103,            0.030136,            0.053517,           0.0060273,              0.8563,             0.81935,             0.89016,             0.62149,            0.021907,            0.027381,           0.0025634,            0.009789,            0.009789,            0.009789
                 104,            0.029948,            0.052371,           0.0061511,             0.85742,             0.82688,             0.89132,             0.62408,            0.021889,            0.027313,            0.002476,           0.0096336,           0.0096336,           0.0096336
                 105,            0.030312,            0.052696,           0.0060759,             0.86321,             0.83019,             0.89307,             0.62764,            0.021848,            0.027233,           0.0024282,           0.0094784,           0.0094784,           0.0094784
                 106,             0.02961,            0.052506,           0.0060183,             0.85233,             0.83984,             0.89041,             0.62658,            0.021821,             0.02731,           0.0024502,           0.0093233,           0.0093233,           0.0093233
                 107,            0.029715,            0.052801,           0.0060378,              0.8681,             0.83063,              0.8955,             0.63357,            0.021778,             0.02724,           0.0023641,           0.0091683,           0.0091683,           0.0091683
                 108,            0.029707,            0.052123,           0.0058103,             0.87255,              0.8244,             0.89609,             0.62881,            0.021743,            0.027173,           0.0023718,           0.0090136,           0.0090136,           0.0090136
                 109,            0.029984,            0.053168,           0.0059342,              0.8605,             0.83319,             0.89295,             0.63172,            0.021693,            0.027059,            0.002439,           0.0088592,           0.0088592,           0.0088592
                 110,             0.02981,            0.052691,           0.0059763,             0.88589,             0.81934,             0.89701,             0.63254,            0.021643,            0.026909,           0.0023376,           0.0087051,           0.0087051,           0.0087051
                 111,            0.029446,            0.052469,           0.0057093,             0.86717,              0.8273,             0.89665,             0.63391,            0.021605,            0.026918,           0.0023639,           0.0085513,           0.0085513,           0.0085513
                 112,            0.029376,            0.051418,           0.0059325,             0.88537,             0.81277,             0.89593,             0.63571,            0.021543,            0.027012,           0.0023621,           0.0083979,           0.0083979,           0.0083979
                 113,            0.029601,            0.052056,           0.0057226,             0.87589,             0.82567,             0.89686,             0.63371,            0.021528,            0.026921,           0.0023972,           0.0082449,           0.0082449,           0.0082449
                 114,            0.029301,            0.053026,           0.0057202,             0.87899,             0.82646,             0.90267,             0.63945,            0.021431,            0.026775,           0.0022257,           0.0080924,           0.0080924,           0.0080924
                 115,            0.029183,            0.051547,           0.0057122,             0.87319,             0.83392,             0.90018,             0.63605,            0.021395,            0.026666,           0.0022434,           0.0079404,           0.0079404,           0.0079404
                 116,            0.029149,            0.051406,           0.0058267,             0.88302,             0.83098,             0.90337,             0.64045,            0.021393,            0.026642,           0.0022198,           0.0077889,           0.0077889,           0.0077889
                 117,            0.029305,            0.052094,            0.005661,             0.88876,             0.82775,             0.90752,             0.64343,            0.021334,             0.02665,           0.0021619,            0.007638,            0.007638,            0.007638
                 118,            0.029144,            0.052069,           0.0055374,             0.86398,             0.85473,             0.90639,             0.64191,            0.021279,            0.026606,           0.0021656,           0.0074877,           0.0074877,           0.0074877
                 119,            0.029098,            0.051713,           0.0055725,              0.8743,             0.84118,             0.90687,             0.64368,             0.02126,            0.026622,           0.0021712,            0.007338,            0.007338,            0.007338
                 120,            0.028875,            0.051893,           0.0054158,             0.88043,             0.83187,             0.90235,             0.64142,            0.021236,            0.026611,           0.0021988,            0.007189,            0.007189,            0.007189
                 121,            0.028824,            0.051496,           0.0055439,             0.88325,             0.83394,             0.90741,             0.64453,            0.021248,            0.026575,           0.0021804,           0.0070407,           0.0070407,           0.0070407
                 122,            0.028869,            0.051687,           0.0052693,             0.87029,             0.85218,             0.90881,             0.64434,            0.021177,            0.026518,           0.0020925,           0.0068932,           0.0068932,           0.0068932
                 123,            0.028917,            0.051897,           0.0053483,             0.87685,             0.83568,             0.90788,             0.64537,            0.021183,             0.02649,           0.0020897,           0.0067465,           0.0067465,           0.0067465
                 124,            0.028877,            0.051064,           0.0055091,             0.88172,             0.83372,             0.91024,             0.64789,            0.021151,            0.026453,           0.0020995,           0.0066006,           0.0066006,           0.0066006
                 125,            0.028623,            0.050913,           0.0052922,             0.87934,             0.83884,             0.91108,             0.64851,            0.021115,             0.02634,           0.0019909,           0.0064556,           0.0064556,           0.0064556
                 126,            0.028834,            0.051861,           0.0053699,             0.87784,             0.84349,             0.91321,              0.6514,            0.021059,            0.026295,            0.001968,           0.0063114,           0.0063114,           0.0063114
                 127,            0.028731,            0.051092,           0.0053809,             0.86156,             0.86271,             0.91358,             0.65198,            0.021025,            0.026254,           0.0019298,           0.0061682,           0.0061682,           0.0061682
                 128,            0.028528,            0.050849,           0.0051921,             0.88103,             0.84122,             0.91462,             0.65146,            0.020999,            0.026219,           0.0018983,            0.006026,            0.006026,            0.006026
                 129,            0.028502,             0.05156,           0.0051215,             0.86978,              0.8524,             0.91454,              0.6538,            0.020971,            0.026215,           0.0018973,           0.0058848,           0.0058848,           0.0058848
                 130,            0.028399,            0.050446,           0.0052566,             0.86991,             0.85395,             0.91726,             0.65699,            0.020925,            0.026195,           0.0018945,           0.0057446,           0.0057446,           0.0057446
                 131,            0.028317,            0.051004,            0.004989,             0.87957,             0.85135,             0.91816,             0.65766,            0.020871,            0.026089,           0.0018862,           0.0056055,           0.0056055,           0.0056055
                 132,            0.028223,            0.050878,           0.0050235,             0.87356,             0.85733,             0.91879,             0.65925,            0.020851,            0.026042,           0.0018591,           0.0054675,           0.0054675,           0.0054675
                 133,            0.028315,            0.051021,           0.0051116,             0.87425,             0.85553,             0.92001,             0.65977,             0.02081,             0.02596,            0.001814,           0.0053306,           0.0053306,           0.0053306
                 134,            0.028335,            0.050802,           0.0053683,             0.86393,             0.86514,              0.9201,             0.66273,            0.020762,            0.025967,           0.0017847,            0.005195,            0.005195,            0.005195
                 135,             0.02822,            0.051303,           0.0049772,             0.85619,             0.86556,              0.9187,             0.65971,            0.020747,            0.025939,           0.0017803,           0.0050605,           0.0050605,           0.0050605
                 136,             0.02795,            0.049764,            0.005034,              0.8726,             0.84845,             0.91888,             0.66182,            0.020697,            0.025881,           0.0017793,           0.0049273,           0.0049273,           0.0049273
                 137,            0.028226,            0.051024,           0.0050675,             0.87476,             0.84557,             0.91885,             0.66252,            0.020695,            0.025866,           0.0017805,           0.0047953,           0.0047953,           0.0047953
                 138,            0.027854,            0.049954,           0.0050244,             0.85336,             0.86781,             0.92004,             0.66295,            0.020673,            0.025809,           0.0017799,           0.0046647,           0.0046647,           0.0046647
                 139,            0.028134,            0.049744,             0.00507,             0.87677,             0.84347,             0.92069,             0.66273,             0.02065,            0.025763,           0.0017678,           0.0045354,           0.0045354,           0.0045354
                 140,            0.027789,            0.050437,           0.0048988,             0.87079,             0.85368,             0.92122,             0.66459,            0.020614,            0.025758,           0.0017484,           0.0044074,           0.0044074,           0.0044074
                 141,            0.027929,            0.049873,           0.0050708,             0.86846,             0.85743,             0.92254,             0.66508,            0.020605,            0.025736,           0.0017207,           0.0042809,           0.0042809,           0.0042809
                 142,            0.027575,            0.050279,           0.0049013,             0.85213,             0.87947,             0.92354,             0.66618,            0.020615,            0.025722,           0.0016824,           0.0041558,           0.0041558,           0.0041558
                 143,            0.027444,            0.050167,           0.0047374,             0.89298,             0.83943,             0.92315,             0.66727,            0.020604,            0.025719,            0.001693,           0.0040322,           0.0040322,           0.0040322
                 144,              0.0279,            0.050064,           0.0049114,             0.87075,             0.86252,             0.92473,             0.66875,            0.020577,            0.025651,           0.0016911,           0.0039101,           0.0039101,           0.0039101
                 145,            0.027666,            0.049639,           0.0050228,             0.86041,             0.87518,             0.92546,             0.66902,            0.020555,            0.025642,             0.00168,           0.0037895,           0.0037895,           0.0037895
                 146,            0.027472,            0.050311,           0.0047954,             0.87994,             0.85849,             0.92603,             0.66908,            0.020524,            0.025586,           0.0016714,           0.0036705,           0.0036705,           0.0036705
                 147,            0.027359,            0.049065,           0.0048186,             0.88893,             0.84913,             0.92561,             0.66888,            0.020499,            0.025541,           0.0016563,            0.003553,            0.003553,            0.003553
                 148,            0.027655,            0.049765,           0.0048883,             0.89265,             0.84906,             0.92662,             0.66974,            0.020475,            0.025477,           0.0016421,           0.0034372,           0.0034372,           0.0034372
                 149,            0.027534,            0.049108,           0.0046803,              0.9055,             0.84204,              0.9279,             0.67054,            0.020466,            0.025455,           0.0016381,            0.003323,            0.003323,            0.003323
                 150,            0.027581,            0.050519,           0.0045327,             0.90808,             0.84335,             0.92876,             0.67119,            0.020467,            0.025426,            0.001621,           0.0032105,           0.0032105,           0.0032105
                 151,            0.027326,            0.049573,            0.004599,             0.91074,             0.84002,             0.93001,             0.67235,            0.020455,            0.025407,           0.0016142,           0.0030996,           0.0030996,           0.0030996
                 152,            0.027444,            0.049506,            0.004753,             0.89719,             0.85331,             0.93081,             0.67368,            0.020448,            0.025385,            0.001606,           0.0029905,           0.0029905,           0.0029905
                 153,            0.027482,            0.049884,            0.004792,             0.90343,             0.85404,             0.93197,             0.67461,            0.020429,            0.025375,           0.0015897,           0.0028832,           0.0028832,           0.0028832
                 154,            0.027184,            0.049149,           0.0046405,             0.90077,             0.85482,             0.93171,             0.67505,            0.020427,            0.025361,            0.001591,           0.0027777,           0.0027777,           0.0027777
                 155,            0.027342,            0.049353,           0.0046347,             0.88793,             0.86357,             0.93126,             0.67476,            0.020419,            0.025346,           0.0015843,           0.0026739,           0.0026739,           0.0026739
                 156,            0.027236,            0.049211,            0.004558,             0.88926,              0.8637,             0.93083,             0.67579,            0.020396,            0.025324,           0.0015665,            0.002572,            0.002572,            0.002572
                 157,            0.027209,            0.049409,           0.0045401,              0.8827,             0.86952,             0.93098,             0.67519,            0.020387,            0.025292,           0.0015624,           0.0024719,           0.0024719,           0.0024719
                 158,            0.027078,            0.049353,            0.004371,             0.88019,             0.87288,             0.93222,             0.67537,            0.020377,            0.025269,           0.0015397,           0.0023737,           0.0023737,           0.0023737
                 159,            0.026872,            0.048827,           0.0042774,             0.88102,               0.875,             0.93356,             0.67622,            0.020369,            0.025251,           0.0015232,           0.0022775,           0.0022775,           0.0022775
                 160,            0.026954,               0.049,           0.0044229,             0.88282,             0.87284,              0.9346,             0.67692,            0.020357,            0.025231,           0.0015073,           0.0021831,           0.0021831,           0.0021831
                 161,            0.027082,            0.048856,           0.0045381,             0.88305,             0.87284,             0.93513,             0.67684,            0.020346,            0.025214,           0.0014929,           0.0020907,           0.0020907,           0.0020907
                 162,            0.026754,            0.048485,           0.0044454,             0.87771,             0.87942,             0.93529,             0.67766,            0.020337,            0.025186,           0.0014912,           0.0020003,           0.0020003,           0.0020003
