               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  17,            0.028465,            0.047018,           0.0042631,              0.9269,             0.91859,             0.96638,             0.68323,            0.020495,            0.024026,           0.0017898,            0.019689,            0.019689,            0.019689
                  18,            0.028749,            0.047335,           0.0042272,             0.92243,             0.92864,             0.96765,             0.69644,            0.020002,            0.023468,           0.0014828,            0.019649,            0.019649,            0.019649
                  19,            0.028731,            0.046562,           0.0041426,             0.91635,             0.91986,             0.96484,             0.68572,              0.0204,            0.023603,           0.0025797,            0.019607,            0.019607,            0.019607
                  20,            0.028304,            0.046867,           0.0041549,             0.90867,             0.92334,             0.96357,             0.69033,            0.019881,            0.022989,           0.0014495,            0.019562,            0.019562,            0.019562
                  21,            0.028451,             0.04658,           0.0040904,             0.89758,             0.93177,             0.96583,             0.70063,             0.01965,            0.022795,           0.0014281,            0.019515,            0.019515,            0.019515
                  22,             0.02806,            0.046176,           0.0041737,             0.91642,             0.94291,              0.9681,               0.702,            0.019504,            0.023099,             0.00154,            0.019466,            0.019466,            0.019466
                  23,            0.028335,            0.046632,           0.0042155,              0.9278,              0.9365,             0.97213,             0.70974,            0.019743,            0.023144,           0.0012906,            0.019415,            0.019415,            0.019415
                  24,            0.028027,            0.045697,           0.0042722,              0.9287,             0.92511,             0.96897,             0.70213,            0.019395,            0.022428,           0.0014752,            0.019361,            0.019361,            0.019361
                  25,            0.027752,            0.045934,             0.00414,             0.93335,             0.92771,             0.97275,             0.72433,            0.019234,            0.022288,           0.0013198,            0.019305,            0.019305,            0.019305
                  26,            0.028032,             0.04654,           0.0040803,             0.92352,             0.92921,             0.96785,             0.70281,            0.019427,             0.02303,           0.0013649,            0.019246,            0.019246,            0.019246
                  27,            0.027999,             0.04615,           0.0040782,              0.9379,             0.92852,             0.97273,             0.70856,            0.019249,             0.02253,           0.0015011,            0.019186,            0.019186,            0.019186
                  28,            0.028001,            0.046637,           0.0041007,             0.93087,             0.92197,             0.97341,             0.71546,            0.019104,            0.022287,           0.0014317,            0.019123,            0.019123,            0.019123
                  29,            0.027922,            0.046502,           0.0040244,              0.9499,             0.92945,             0.97373,             0.71515,             0.01902,            0.022249,           0.0012996,            0.019058,            0.019058,            0.019058
                  30,            0.027433,            0.046001,           0.0038337,             0.93699,             0.92177,             0.97541,             0.71922,             0.01893,            0.021859,           0.0012456,             0.01899,             0.01899,             0.01899
                  31,            0.027552,            0.046397,           0.0038543,             0.92992,             0.93778,             0.97389,             0.71432,            0.019141,            0.022448,           0.0014184,            0.018921,            0.018921,            0.018921
                  32,             0.02782,            0.047165,           0.0040118,             0.94941,              0.9478,             0.97989,             0.72512,            0.018851,            0.022065,           0.0010818,            0.018849,            0.018849,            0.018849
                  33,            0.027157,            0.046064,           0.0038639,             0.94017,              0.9398,             0.97619,             0.72287,            0.018885,             0.02193,           0.0011741,            0.018775,            0.018775,            0.018775
                  34,            0.027728,            0.046488,           0.0038046,             0.93325,             0.94203,             0.97698,             0.70335,            0.018872,             0.02209,           0.0013149,            0.018699,            0.018699,            0.018699
                  35,              0.0273,            0.046218,           0.0037648,             0.95501,             0.94048,             0.98125,             0.73023,            0.018528,            0.021618,           0.0010627,            0.018621,            0.018621,            0.018621
                  36,            0.027133,            0.045585,           0.0038192,             0.93165,             0.93938,             0.97657,             0.72509,            0.018793,            0.022077,           0.0012472,            0.018541,            0.018541,            0.018541
                  37,            0.027544,            0.045968,           0.0038816,             0.93433,              0.9346,             0.97379,             0.72115,            0.018646,            0.021557,            0.001069,            0.018459,            0.018459,            0.018459
                  38,            0.027253,            0.045313,           0.0037991,             0.93323,              0.9431,             0.97486,             0.73268,            0.018451,            0.022066,           0.0014764,            0.018374,            0.018374,            0.018374
                  39,            0.027056,            0.045592,           0.0036945,             0.93963,             0.93812,             0.97759,             0.72712,            0.018548,            0.021586,           0.0013544,            0.018288,            0.018288,            0.018288
                  40,            0.026997,            0.044875,           0.0037687,              0.9456,             0.94474,             0.98009,             0.73813,            0.018353,            0.021434,           0.0010924,              0.0182,              0.0182,              0.0182
                  41,            0.026869,            0.045235,           0.0038101,             0.95119,             0.93979,             0.97928,             0.72834,            0.018295,            0.021127,           0.0010619,            0.018109,            0.018109,            0.018109
                  42,            0.027019,            0.045038,           0.0038002,             0.93763,             0.95016,             0.97976,              0.7376,            0.018068,            0.021049,           0.0010726,            0.018017,            0.018017,            0.018017
                  43,            0.027015,            0.045521,           0.0037322,             0.93836,             0.93901,             0.97802,             0.73196,            0.018296,             0.02139,            0.001195,            0.017923,            0.017923,            0.017923
                  44,            0.026706,            0.044589,           0.0037441,             0.93758,             0.95453,              0.9821,             0.72638,            0.017928,             0.02073,          0.00098338,            0.017826,            0.017826,            0.017826
                  45,             0.02704,            0.045837,           0.0037336,             0.93488,             0.95095,             0.97946,             0.73499,            0.018225,            0.021457,           0.0012162,            0.017728,            0.017728,            0.017728
                  46,            0.026901,            0.045355,           0.0036306,             0.93527,             0.95792,             0.98223,             0.73663,            0.018052,            0.021018,           0.0010607,            0.017628,            0.017628,            0.017628
                  47,            0.026791,            0.045054,           0.0038085,             0.95312,             0.95121,             0.98264,             0.73424,            0.018117,            0.020768,          0.00095394,            0.017526,            0.017526,            0.017526
                  48,            0.026691,             0.04519,           0.0035671,             0.93506,             0.95068,             0.97866,             0.73373,            0.017999,            0.020808,           0.0010552,            0.017422,            0.017422,            0.017422
                  49,            0.026773,            0.045014,           0.0037256,             0.95051,             0.95419,             0.98197,             0.74417,            0.017693,            0.020648,           0.0010033,            0.017317,            0.017317,            0.017317
                  50,            0.026334,            0.044148,           0.0036854,             0.94841,             0.95674,             0.98374,             0.74607,            0.017681,            0.020461,           0.0010735,            0.017209,            0.017209,            0.017209
                  51,            0.026683,            0.044364,           0.0035478,             0.94998,             0.95039,             0.98397,             0.73851,            0.017793,             0.02045,          0.00095763,              0.0171,              0.0171,              0.0171
                  52,            0.026317,            0.044967,            0.003736,             0.96059,             0.95332,             0.98433,             0.75266,            0.017432,            0.020164,           0.0009842,             0.01699,             0.01699,             0.01699
                  53,            0.026432,            0.044733,           0.0038043,             0.95648,             0.95369,             0.98434,             0.74584,            0.017564,            0.020448,          0.00096278,            0.016877,            0.016877,            0.016877
                  54,            0.026409,            0.044954,           0.0035344,             0.94765,             0.96015,             0.98552,             0.74353,            0.017589,            0.020092,          0.00092705,            0.016763,            0.016763,            0.016763
                  55,            0.026436,            0.044631,           0.0036145,             0.96529,             0.94692,             0.98536,             0.75497,            0.017334,            0.020038,          0.00082127,            0.016647,            0.016647,            0.016647
                  56,            0.026749,            0.044634,           0.0036371,             0.94889,             0.96778,             0.98631,             0.76066,            0.017269,            0.020106,          0.00090851,             0.01653,             0.01653,             0.01653
                  57,            0.026287,            0.044244,            0.003464,             0.95468,             0.96198,             0.98578,             0.75463,            0.017424,            0.020017,          0.00093319,             0.01641,             0.01641,             0.01641
                  58,            0.026334,            0.045119,           0.0036408,             0.95801,             0.96586,              0.9854,             0.75664,            0.017345,            0.020069,          0.00093993,             0.01629,             0.01629,             0.01629
                  59,            0.025848,            0.043689,           0.0034139,              0.9614,             0.95869,             0.98634,              0.7566,            0.017318,             0.01999,           0.0009196,            0.016168,            0.016168,            0.016168
                  60,            0.026052,            0.043905,           0.0036815,             0.96063,             0.95689,             0.98643,             0.75461,              0.0172,            0.019843,            0.001012,            0.016044,            0.016044,            0.016044
                  61,            0.025829,            0.044518,           0.0032581,             0.95809,             0.96965,              0.9883,             0.75964,              0.0171,             0.01965,          0.00080506,            0.015919,            0.015919,            0.015919
                  62,            0.025985,            0.043991,            0.003552,             0.96201,             0.96429,             0.98764,              0.7627,            0.017001,            0.019578,          0.00084199,            0.015793,            0.015793,            0.015793
                  63,            0.025904,            0.044242,           0.0035494,               0.954,              0.9637,             0.98636,             0.75853,            0.017048,            0.019615,          0.00090184,            0.015665,            0.015665,            0.015665
                  64,             0.02591,            0.044256,           0.0034025,             0.95542,             0.96598,             0.98725,             0.76667,             0.01688,            0.019409,          0.00076197,            0.015535,            0.015535,            0.015535
                  65,            0.025649,            0.043615,           0.0033741,             0.96858,             0.95521,              0.9882,             0.76168,             0.01694,            0.019594,          0.00087117,            0.015405,            0.015405,            0.015405
                  66,             0.02536,            0.043257,           0.0033577,             0.96176,              0.9683,             0.98737,             0.76543,            0.016911,            0.019641,          0.00085009,            0.015273,            0.015273,            0.015273
                  67,            0.025583,            0.043219,           0.0034069,             0.95974,             0.97013,             0.98805,             0.77053,            0.016573,            0.019123,          0.00080981,             0.01514,             0.01514,             0.01514
                  68,            0.025722,             0.04344,           0.0034548,             0.96109,             0.97094,             0.98859,             0.77216,            0.016617,            0.019149,          0.00073031,            0.015005,            0.015005,            0.015005
                  69,             0.02552,            0.043022,           0.0034328,             0.96605,             0.96656,             0.98765,             0.77183,            0.016648,             0.01899,          0.00082613,            0.014869,            0.014869,            0.014869
                  70,            0.025453,             0.04333,           0.0032442,             0.96513,             0.96672,             0.98831,             0.77492,            0.016491,            0.018997,          0.00074777,            0.014733,            0.014733,            0.014733
                  71,            0.025295,            0.043041,           0.0032599,             0.96385,             0.97419,             0.98926,             0.77526,            0.016464,            0.018945,          0.00064692,            0.014595,            0.014595,            0.014595
                  72,            0.025529,            0.043134,            0.003333,             0.96512,             0.97031,             0.98966,              0.7697,             0.01651,            0.018989,          0.00069982,            0.014455,            0.014455,            0.014455
                  73,            0.025141,            0.043156,           0.0031654,             0.95553,             0.97888,             0.98933,             0.77369,              0.0165,            0.018791,          0.00068769,            0.014315,            0.014315,            0.014315
                  74,            0.025016,            0.043448,           0.0033074,             0.97474,              0.9705,             0.99055,             0.78052,            0.016439,             0.01867,          0.00070191,            0.014174,            0.014174,            0.014174
                  75,            0.025168,            0.043205,           0.0033799,             0.97447,             0.97131,             0.99053,             0.77997,            0.016316,            0.018558,          0.00069394,            0.014032,            0.014032,            0.014032
                  76,             0.02519,            0.043102,           0.0032917,             0.97044,             0.97271,             0.98987,             0.78213,            0.016222,            0.018615,          0.00061376,            0.013889,            0.013889,            0.013889
                  77,            0.025144,            0.042493,           0.0033222,             0.96884,             0.97506,             0.99027,             0.77849,             0.01633,            0.018681,          0.00070638,            0.013744,            0.013744,            0.013744
                  78,            0.024933,            0.042228,           0.0032141,             0.97194,             0.96883,             0.99029,             0.77882,            0.016154,            0.018582,          0.00063632,            0.013599,            0.013599,            0.013599
                  79,             0.02479,            0.042375,           0.0032146,              0.9678,             0.96646,             0.98998,             0.77921,            0.016098,            0.018555,          0.00063958,            0.013454,            0.013454,            0.013454
                  80,            0.024556,             0.04197,           0.0030827,             0.97416,              0.9676,             0.99006,              0.7818,            0.016078,            0.018478,          0.00059851,            0.013307,            0.013307,            0.013307
                  81,            0.024784,             0.04203,           0.0031795,             0.96831,              0.9746,             0.99035,             0.78195,            0.016095,            0.018284,           0.0006129,            0.013159,            0.013159,            0.013159
                  82,            0.024925,            0.042438,           0.0032232,             0.97029,             0.97205,             0.98967,             0.77984,            0.016029,            0.018386,          0.00065916,            0.013011,            0.013011,            0.013011
                  83,            0.024657,            0.042945,           0.0031516,             0.96955,             0.96985,             0.99042,             0.78243,            0.016097,            0.018361,          0.00066319,            0.012862,            0.012862,            0.012862
                  84,             0.02458,            0.042396,           0.0030732,             0.96627,              0.9759,             0.99028,             0.78613,            0.016043,            0.018203,          0.00057977,            0.012712,            0.012712,            0.012712
                  85,            0.024435,            0.041929,           0.0028689,             0.96493,             0.97922,             0.99088,             0.78575,            0.015957,            0.018163,          0.00057091,            0.012562,            0.012562,            0.012562
                  86,            0.024577,            0.042322,           0.0029842,               0.967,             0.98077,             0.99041,             0.78611,            0.015939,            0.018154,          0.00061779,            0.012411,            0.012411,            0.012411
                  87,            0.024318,            0.042166,           0.0029288,             0.97215,             0.97996,             0.99105,             0.79244,            0.015837,             0.01804,          0.00055623,             0.01226,             0.01226,             0.01226
                  88,            0.024594,            0.042233,           0.0029926,              0.9723,             0.98045,             0.99108,             0.79233,            0.015752,            0.017896,          0.00056494,            0.012108,            0.012108,            0.012108
                  89,            0.024132,            0.042375,           0.0030463,             0.96661,             0.98467,             0.99089,             0.79402,            0.015703,            0.017828,          0.00052651,            0.011955,            0.011955,            0.011955
                  90,            0.024165,            0.041959,           0.0030467,              0.9748,             0.97588,             0.99081,             0.79321,            0.015685,            0.017871,          0.00053435,            0.011802,            0.011802,            0.011802
                  91,            0.024367,            0.042301,           0.0030411,             0.97128,             0.98241,              0.9913,             0.79226,            0.015613,            0.017819,          0.00055623,            0.011649,            0.011649,            0.011649
                  92,            0.024488,            0.042233,           0.0030951,             0.97829,             0.98015,             0.99132,             0.79391,            0.015551,            0.017663,          0.00051369,            0.011495,            0.011495,            0.011495
                  93,            0.024277,            0.041869,           0.0030082,             0.97691,             0.97844,             0.99144,             0.79471,            0.015529,            0.017671,          0.00054899,            0.011341,            0.011341,            0.011341
                  94,            0.023868,            0.041346,           0.0028543,             0.97408,              0.9773,             0.99067,             0.79303,            0.015573,            0.017732,          0.00051969,            0.011186,            0.011186,            0.011186
                  95,            0.023776,            0.041598,           0.0027982,             0.97725,             0.97789,             0.99093,             0.79573,             0.01553,            0.017708,          0.00052992,            0.011032,            0.011032,            0.011032
                  96,            0.023983,            0.041819,           0.0028627,             0.98103,             0.97458,             0.99198,             0.79587,             0.01538,            0.017459,          0.00055197,            0.010877,            0.010877,            0.010877
                  97,            0.024037,            0.041416,           0.0030201,             0.97632,             0.98087,               0.992,             0.79701,            0.015325,            0.017426,          0.00048711,            0.010722,            0.010722,            0.010722
                  98,            0.024019,            0.041193,           0.0028894,             0.97995,             0.97977,             0.99253,             0.79547,            0.015239,             0.01733,          0.00045264,            0.010566,            0.010566,            0.010566
                  99,             0.02373,            0.041489,           0.0029267,             0.97389,             0.98545,             0.99208,              0.7953,            0.015319,            0.017452,          0.00046167,            0.010411,            0.010411,            0.010411
                 100,            0.023729,            0.041404,           0.0028493,             0.97674,             0.98368,             0.99177,              0.7966,            0.015294,            0.017374,          0.00048015,            0.010256,            0.010256,            0.010256
                 101,            0.023837,             0.04161,           0.0029506,             0.97616,             0.98516,             0.99249,             0.79658,            0.015223,            0.017244,           0.0004738,              0.0101,              0.0101,              0.0101
                 102,            0.023693,            0.041697,           0.0028338,             0.98089,             0.98255,             0.99253,             0.80072,            0.015237,            0.017271,          0.00046506,           0.0099445,           0.0099445,           0.0099445
                 103,            0.023522,            0.041498,            0.002818,             0.97689,             0.98453,             0.99258,             0.80022,            0.015187,            0.017163,          0.00045503,            0.009789,            0.009789,            0.009789
                 104,            0.023721,            0.041481,           0.0027797,             0.97986,             0.98205,              0.9924,             0.79926,            0.015184,            0.017232,          0.00045844,           0.0096336,           0.0096336,           0.0096336
                 105,            0.023422,            0.040535,           0.0027702,              0.9795,             0.98057,             0.99246,             0.80182,            0.015099,            0.017162,          0.00043928,           0.0094784,           0.0094784,           0.0094784
                 106,            0.023286,            0.040384,           0.0027205,             0.97474,              0.9861,             0.99276,             0.80101,            0.015045,            0.017104,          0.00043199,           0.0093233,           0.0093233,           0.0093233
                 107,            0.023148,            0.040434,           0.0027113,             0.97759,             0.98264,             0.99273,             0.80101,            0.015037,             0.01709,          0.00041224,           0.0091683,           0.0091683,           0.0091683
                 108,            0.023145,            0.040687,           0.0026365,             0.97608,             0.98596,             0.99283,             0.80182,            0.015024,            0.016998,          0.00041834,           0.0090136,           0.0090136,           0.0090136
                 109,            0.023186,            0.040734,           0.0027368,             0.98492,             0.97694,             0.99308,              0.8039,            0.015022,            0.016953,          0.00042133,           0.0088592,           0.0088592,           0.0088592
                 110,            0.023356,            0.040635,           0.0026287,             0.98514,             0.97878,             0.99268,             0.80593,            0.014966,            0.016913,          0.00042961,           0.0087051,           0.0087051,           0.0087051
                 111,              0.0231,            0.040053,            0.002836,             0.97903,             0.98595,             0.99278,             0.80685,            0.014923,            0.016845,          0.00040268,           0.0085513,           0.0085513,           0.0085513
                 112,            0.023112,            0.040287,           0.0026463,             0.97918,             0.98542,             0.99259,             0.80856,            0.014913,            0.016839,          0.00041844,           0.0083979,           0.0083979,           0.0083979
                 113,            0.022946,            0.040717,           0.0028224,             0.98056,             0.98127,             0.99275,             0.80726,            0.014873,            0.016823,           0.0004157,           0.0082449,           0.0082449,           0.0082449
                 114,            0.022727,            0.040175,           0.0025029,             0.98199,             0.98168,             0.99295,             0.80444,             0.01484,            0.016753,          0.00039442,           0.0080924,           0.0080924,           0.0080924
                 115,            0.022813,             0.04028,           0.0027653,             0.97881,              0.9869,             0.99315,             0.80736,            0.014827,            0.016678,          0.00039646,           0.0079404,           0.0079404,           0.0079404
                 116,            0.022682,            0.040155,            0.002462,             0.98582,             0.98029,             0.99301,             0.80886,            0.014761,            0.016578,          0.00038141,           0.0077889,           0.0077889,           0.0077889
                 117,            0.022637,            0.040026,           0.0024487,             0.98275,             0.98346,             0.99279,             0.81046,            0.014678,            0.016525,          0.00037129,            0.007638,            0.007638,            0.007638
                 118,            0.022463,            0.039931,           0.0025012,              0.9823,             0.98174,             0.99273,             0.81192,            0.014632,            0.016515,          0.00037531,           0.0074877,           0.0074877,           0.0074877
                 119,            0.022746,            0.039908,           0.0027263,             0.98115,             0.98386,             0.99303,             0.81427,            0.014578,             0.01639,          0.00036092,            0.007338,            0.007338,            0.007338
                 120,            0.022473,             0.03983,           0.0024049,             0.98429,             0.98303,             0.99321,             0.81403,            0.014553,             0.01634,          0.00034722,            0.007189,            0.007189,            0.007189
                 121,            0.022327,            0.039544,           0.0024174,             0.98433,              0.9837,             0.99323,             0.81439,            0.014546,            0.016309,          0.00035418,           0.0070407,           0.0070407,           0.0070407
                 122,            0.022554,            0.040031,           0.0025089,             0.98022,             0.98616,              0.9931,             0.81459,            0.014555,             0.01631,          0.00034435,           0.0068932,           0.0068932,           0.0068932
                 123,            0.022224,            0.039925,           0.0024204,             0.98064,             0.98623,             0.99301,             0.81424,            0.014531,            0.016259,          0.00034732,           0.0067465,           0.0067465,           0.0067465
                 124,            0.022073,             0.03871,           0.0024502,             0.98602,             0.98202,             0.99321,             0.81369,            0.014498,            0.016246,          0.00033266,           0.0066006,           0.0066006,           0.0066006
                 125,            0.022195,            0.039124,           0.0025637,              0.9803,              0.9854,             0.99313,             0.81476,            0.014491,              0.0162,          0.00032628,           0.0064556,           0.0064556,           0.0064556
                 126,            0.021981,             0.03898,           0.0024404,              0.9844,             0.98285,             0.99303,             0.81617,            0.014452,             0.01619,          0.00031746,           0.0063114,           0.0063114,           0.0063114
                 127,            0.022183,            0.038786,           0.0025561,             0.98409,             0.98348,             0.99297,             0.81733,            0.014437,            0.016154,           0.0003207,           0.0061682,           0.0061682,           0.0061682
                 128,            0.021864,            0.038598,           0.0023051,             0.98493,             0.98477,              0.9932,              0.8169,            0.014397,            0.016113,          0.00031396,            0.006026,            0.006026,            0.006026
                 129,            0.022047,            0.038612,           0.0023678,             0.98526,             0.98583,             0.99323,               0.818,            0.014359,            0.016065,          0.00030913,           0.0058848,           0.0058848,           0.0058848
                 130,            0.021871,            0.039183,           0.0023506,             0.98521,             0.98547,             0.99331,             0.81945,            0.014343,            0.016053,          0.00030319,           0.0057446,           0.0057446,           0.0057446
                 131,            0.021823,            0.038902,           0.0023424,             0.98829,              0.9832,             0.99332,             0.81993,            0.014334,            0.016055,          0.00029151,           0.0056055,           0.0056055,           0.0056055
                 132,            0.022118,            0.039227,            0.002471,             0.98557,             0.98583,             0.99344,             0.82146,            0.014297,            0.015973,          0.00028694,           0.0054675,           0.0054675,           0.0054675
                 133,            0.021929,            0.038425,           0.0023939,             0.98992,             0.98263,             0.99357,             0.81979,            0.014293,            0.015929,          0.00028289,           0.0053306,           0.0053306,           0.0053306
                 134,            0.021758,            0.038625,           0.0023633,             0.98712,             0.98503,             0.99355,             0.82024,            0.014292,            0.015894,          0.00027933,            0.005195,            0.005195,            0.005195
                 135,            0.021748,            0.038732,           0.0023605,             0.98427,             0.98788,             0.99346,             0.81975,            0.014272,            0.015861,          0.00027275,           0.0050605,           0.0050605,           0.0050605
                 136,            0.021687,            0.038442,           0.0023339,             0.99052,             0.98178,              0.9935,             0.82051,            0.014242,            0.015844,          0.00026762,           0.0049273,           0.0049273,           0.0049273
                 137,            0.021577,            0.038606,           0.0023998,             0.99193,             0.98074,             0.99356,             0.82071,            0.014214,            0.015817,          0.00026552,           0.0047953,           0.0047953,           0.0047953
                 138,            0.021451,            0.038391,           0.0022118,             0.98299,             0.99039,             0.99369,              0.8218,            0.014204,             0.01579,          0.00026247,           0.0046647,           0.0046647,           0.0046647
                 139,            0.021352,            0.038502,           0.0022767,             0.98758,             0.98648,              0.9937,             0.82264,            0.014176,            0.015771,          0.00025599,           0.0045354,           0.0045354,           0.0045354
                 140,            0.021318,            0.037906,            0.002324,             0.98619,             0.98792,             0.99375,             0.82269,            0.014143,            0.015732,          0.00025474,           0.0044074,           0.0044074,           0.0044074
                 141,            0.021235,            0.038429,           0.0022053,             0.98516,             0.98941,             0.99373,             0.82364,            0.014107,            0.015703,          0.00025407,           0.0042809,           0.0042809,           0.0042809
                 142,            0.021113,            0.037974,           0.0021263,             0.98837,             0.98638,             0.99371,             0.82382,            0.014073,             0.01568,           0.0002516,           0.0041558,           0.0041558,           0.0041558
                 143,            0.021258,            0.038219,           0.0023033,              0.9875,             0.98676,             0.99367,              0.8247,            0.014056,            0.015652,          0.00024749,           0.0040322,           0.0040322,           0.0040322
                 144,            0.021138,            0.038099,            0.002081,              0.9884,             0.98662,              0.9937,             0.82397,            0.014028,            0.015606,          0.00024358,           0.0039101,           0.0039101,           0.0039101
                 145,            0.021029,            0.037526,           0.0020441,             0.98642,             0.98968,             0.99371,             0.82556,            0.014026,            0.015579,           0.0002406,           0.0037895,           0.0037895,           0.0037895
                 146,            0.021098,            0.037705,           0.0022145,             0.98695,             0.98896,             0.99365,             0.82546,            0.014017,            0.015553,          0.00023858,           0.0036705,           0.0036705,           0.0036705
                 147,            0.020973,            0.037506,           0.0021026,             0.98758,             0.98757,             0.99364,             0.82645,            0.013999,            0.015518,          0.00023685,            0.003553,            0.003553,            0.003553
                 148,             0.02098,            0.037898,           0.0019787,             0.98652,             0.98873,             0.99374,             0.82783,            0.013984,            0.015496,           0.0002384,           0.0034372,           0.0034372,           0.0034372
                 149,             0.02076,            0.037216,            0.002041,             0.98683,             0.98856,             0.99384,             0.82676,            0.013964,            0.015487,          0.00023924,            0.003323,            0.003323,            0.003323
                 150,            0.020692,            0.037201,           0.0020039,             0.98995,             0.98623,             0.99385,             0.82676,            0.013943,            0.015467,          0.00023811,           0.0032105,           0.0032105,           0.0032105
                 151,             0.02076,            0.036962,           0.0021265,             0.99002,             0.98605,             0.99388,             0.82719,            0.013921,            0.015448,          0.00023864,           0.0030996,           0.0030996,           0.0030996
                 152,            0.020624,            0.036964,            0.001994,             0.98618,             0.98961,             0.99385,             0.82751,            0.013912,            0.015446,          0.00023651,           0.0029905,           0.0029905,           0.0029905
                 153,            0.020586,            0.036896,            0.002052,             0.98813,             0.98806,             0.99381,             0.82781,            0.013903,            0.015447,          0.00023284,           0.0028832,           0.0028832,           0.0028832
                 154,            0.020706,            0.037058,           0.0020492,             0.98692,             0.98988,             0.99383,             0.82965,            0.013882,            0.015418,          0.00022404,           0.0027777,           0.0027777,           0.0027777
                 155,            0.020734,            0.036922,           0.0020632,             0.98762,             0.98886,             0.99382,             0.83161,             0.01387,            0.015396,           0.0002222,           0.0026739,           0.0026739,           0.0026739
                 156,            0.020711,            0.036752,           0.0021562,             0.98621,             0.98937,             0.99381,              0.8319,            0.013861,            0.015385,          0.00022021,            0.002572,            0.002572,            0.002572
                 157,            0.020513,            0.036463,           0.0019885,             0.98744,             0.98895,             0.99383,             0.83217,            0.013845,            0.015374,           0.0002158,           0.0024719,           0.0024719,           0.0024719
                 158,            0.020407,            0.036776,           0.0020186,             0.98939,             0.98731,             0.99385,             0.83308,            0.013839,            0.015352,          0.00021024,           0.0023737,           0.0023737,           0.0023737
                 159,            0.020632,            0.037085,           0.0020071,             0.98661,             0.98982,             0.99387,             0.83188,            0.013827,            0.015341,           0.0002078,           0.0022775,           0.0022775,           0.0022775
                 160,            0.020579,            0.036734,           0.0019358,             0.98905,             0.98758,             0.99377,             0.83202,            0.013822,             0.01532,          0.00020453,           0.0021831,           0.0021831,           0.0021831
                 161,            0.020139,            0.036003,           0.0019018,             0.98967,             0.98715,             0.99383,             0.83266,            0.013809,              0.0153,          0.00020177,           0.0020907,           0.0020907,           0.0020907
