               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  19,            0.050861,            0.055014,            0.011598,             0.82773,             0.49463,             0.64277,             0.40159,            0.036783,            0.031985,           0.0086856,            0.019607,            0.019607,            0.019607
                  20,            0.050363,            0.054241,            0.011005,              0.6463,             0.59253,             0.64968,             0.39925,            0.036633,            0.031528,           0.0084339,            0.019562,            0.019562,            0.019562
                  21,            0.049765,            0.055359,              0.0105,             0.65487,             0.57699,             0.63903,             0.40075,            0.036277,            0.031232,           0.0089094,            0.019515,            0.019515,            0.019515
                  22,            0.049172,            0.053989,            0.010342,             0.83504,             0.52026,             0.66711,             0.42117,            0.036347,            0.031975,            0.007804,            0.019466,            0.019466,            0.019466
                  23,            0.048909,            0.054287,            0.010172,             0.78487,             0.58697,             0.69981,             0.43858,            0.035853,             0.03045,           0.0069439,            0.019415,            0.019415,            0.019415
                  24,             0.04877,             0.05397,            0.010109,             0.76365,             0.57124,             0.69763,             0.45175,            0.034876,            0.031172,           0.0079626,            0.019361,            0.019361,            0.019361
                  25,            0.048103,            0.052696,           0.0096419,             0.77278,             0.62823,             0.73647,             0.47134,            0.034821,            0.030364,           0.0065572,            0.019305,            0.019305,            0.019305
                  26,            0.048273,            0.052931,            0.009389,             0.79454,             0.61368,             0.74298,             0.47697,            0.035025,             0.03065,             0.00668,            0.019246,            0.019246,            0.019246
                  27,            0.047627,            0.053373,            0.009173,             0.80423,             0.61978,             0.75275,             0.47719,            0.034377,            0.030028,           0.0058838,            0.019186,            0.019186,            0.019186
                  28,            0.047216,            0.053148,           0.0091588,             0.64103,             0.78075,             0.78592,             0.50031,             0.03408,            0.029894,           0.0055008,            0.019123,            0.019123,            0.019123
                  29,            0.047078,             0.05257,           0.0087257,             0.71812,             0.74849,             0.77893,             0.49802,            0.034101,            0.029718,           0.0056044,            0.019058,            0.019058,            0.019058
                  30,            0.046791,            0.051394,           0.0084354,             0.67871,             0.76659,             0.78751,             0.50252,            0.034131,            0.030157,           0.0052658,             0.01899,             0.01899,             0.01899
                  31,             0.04632,            0.051884,           0.0081259,             0.75774,             0.74932,             0.80363,             0.51206,            0.034081,            0.029581,           0.0048625,            0.018921,            0.018921,            0.018921
                  32,            0.046421,            0.052072,           0.0079558,             0.75487,             0.75854,             0.80126,             0.52631,            0.033109,            0.029189,           0.0048778,            0.018849,            0.018849,            0.018849
                  33,            0.046657,            0.052183,           0.0079426,              0.8044,             0.75372,             0.82673,             0.53782,            0.032578,             0.02902,           0.0045165,            0.018775,            0.018775,            0.018775
                  34,            0.045866,            0.052116,           0.0075906,             0.78056,             0.79045,             0.83738,             0.54594,            0.032593,            0.029124,            0.004427,            0.018699,            0.018699,            0.018699
                  35,            0.046127,            0.051753,           0.0074912,             0.76728,             0.81415,             0.84631,             0.55798,            0.032112,            0.029082,           0.0042011,            0.018621,            0.018621,            0.018621
                  36,            0.045394,            0.051139,           0.0074385,             0.81169,             0.79393,             0.85366,             0.55949,            0.032289,            0.028544,           0.0040405,            0.018541,            0.018541,            0.018541
                  37,            0.045496,            0.050854,            0.007057,             0.83866,             0.77488,             0.86093,             0.56935,             0.03225,            0.028842,           0.0039552,            0.018459,            0.018459,            0.018459
                  38,            0.045061,            0.051275,           0.0071923,             0.83608,             0.77807,               0.863,             0.56514,            0.032376,            0.028587,           0.0042806,            0.018374,            0.018374,            0.018374
                  39,             0.04466,            0.051189,           0.0066672,             0.87007,             0.77389,             0.86471,             0.57717,            0.031709,            0.027968,           0.0035264,            0.018288,            0.018288,            0.018288
                  40,             0.04463,            0.050766,           0.0067519,              0.8794,             0.78396,             0.87948,             0.58565,             0.03141,            0.028538,           0.0032148,              0.0182,              0.0182,              0.0182
                  41,            0.044368,            0.050484,           0.0067481,             0.84062,             0.81206,               0.872,             0.58211,             0.03112,            0.027897,           0.0036217,            0.018109,            0.018109,            0.018109
                  42,            0.043985,            0.050258,           0.0065493,             0.84413,             0.80145,               0.876,             0.58856,            0.031048,             0.02786,           0.0029839,            0.018017,            0.018017,            0.018017
                  43,            0.044082,            0.050019,            0.006545,             0.85416,             0.79858,             0.88727,             0.59188,            0.030746,            0.027468,           0.0034254,            0.017923,            0.017923,            0.017923
                  44,            0.043788,            0.049471,           0.0063158,             0.86321,             0.82061,             0.88475,             0.59673,            0.030533,            0.027646,           0.0031972,            0.017826,            0.017826,            0.017826
                  45,              0.0439,            0.049517,           0.0061998,              0.8691,             0.80876,             0.88934,             0.59171,            0.030631,            0.027381,            0.002918,            0.017728,            0.017728,            0.017728
                  46,            0.043736,            0.049599,           0.0061884,             0.86177,             0.84115,             0.89505,             0.60759,            0.030113,            0.026712,           0.0029598,            0.017628,            0.017628,            0.017628
                  47,            0.043253,            0.050009,           0.0059074,             0.83982,             0.85628,             0.90345,             0.61445,            0.030326,            0.026969,           0.0027659,            0.017526,            0.017526,            0.017526
                  48,            0.043033,            0.049394,           0.0062262,             0.87793,             0.84204,             0.90625,             0.61737,             0.02992,            0.026669,           0.0027569,            0.017422,            0.017422,            0.017422
                  49,            0.043501,            0.049917,           0.0061259,              0.8775,             0.81544,             0.90409,             0.61412,            0.029802,            0.026982,           0.0033566,            0.017317,            0.017317,            0.017317
                  50,            0.043014,            0.049468,           0.0059444,             0.86278,             0.83355,               0.906,             0.61889,            0.029492,             0.02674,           0.0025762,            0.017209,            0.017209,            0.017209
                  51,            0.042642,            0.049485,           0.0059362,             0.86471,             0.86028,             0.91948,             0.63262,            0.029507,            0.026277,           0.0026875,              0.0171,              0.0171,              0.0171
                  52,            0.042696,            0.049276,           0.0057492,             0.87712,             0.83976,             0.91169,              0.6341,            0.029202,            0.026024,           0.0025734,             0.01699,             0.01699,             0.01699
                  53,            0.042068,             0.04915,           0.0057686,             0.86649,             0.85599,             0.91555,              0.6259,            0.029268,            0.026405,           0.0025075,            0.016877,            0.016877,            0.016877
                  54,            0.042058,            0.048932,           0.0058304,              0.8807,             0.86222,             0.92242,             0.63533,            0.028861,              0.0259,           0.0024287,            0.016763,            0.016763,            0.016763
                  55,            0.042725,            0.049382,           0.0059743,             0.86928,             0.86641,             0.91839,             0.63444,            0.028877,            0.025883,           0.0025407,            0.016647,            0.016647,            0.016647
                  56,            0.041706,            0.048999,           0.0055139,             0.87076,             0.87592,             0.92266,             0.64341,             0.02859,            0.025821,           0.0023634,             0.01653,             0.01653,             0.01653
                  57,            0.041784,             0.04775,           0.0055381,             0.89937,             0.85906,             0.93007,             0.64948,            0.028707,            0.025763,           0.0022601,             0.01641,             0.01641,             0.01641
                  58,            0.041617,            0.048177,            0.005553,              0.8618,             0.89354,             0.92839,             0.64837,            0.028385,            0.025592,            0.002337,             0.01629,             0.01629,             0.01629
                  59,            0.041369,            0.048273,           0.0055319,             0.89955,             0.86969,             0.93155,             0.65463,            0.028154,            0.025313,            0.002112,            0.016168,            0.016168,            0.016168
                  60,            0.041474,             0.04765,           0.0052598,             0.87701,              0.8857,             0.93412,             0.65589,            0.028131,            0.025281,           0.0021933,            0.016044,            0.016044,            0.016044
                  61,            0.040985,            0.047197,           0.0052421,             0.88198,             0.88764,             0.93684,             0.66078,            0.027849,            0.025143,           0.0020563,            0.015919,            0.015919,            0.015919
                  62,            0.041337,            0.048182,           0.0053616,             0.90228,             0.88192,             0.93987,             0.66379,            0.027961,            0.025027,           0.0020324,            0.015793,            0.015793,            0.015793
                  63,            0.040884,            0.047491,           0.0052432,             0.87744,             0.89465,             0.93852,             0.66505,            0.027666,             0.02498,           0.0019703,            0.015665,            0.015665,            0.015665
                  64,             0.04056,            0.046974,           0.0052432,             0.90255,             0.88837,             0.94004,             0.67318,            0.027617,            0.024846,           0.0019703,            0.015535,            0.015535,            0.015535
                  65,            0.040673,            0.047152,           0.0051697,             0.88834,             0.89762,             0.94166,             0.66894,            0.027813,            0.024964,           0.0019797,            0.015405,            0.015405,            0.015405
                  66,            0.040676,            0.047322,           0.0050741,             0.90083,              0.8887,              0.9423,             0.67045,            0.027565,            0.024719,            0.001798,            0.015273,            0.015273,            0.015273
                  67,            0.040339,            0.046749,           0.0051155,              0.8806,             0.91322,             0.94368,             0.67557,            0.027312,            0.024604,           0.0017872,             0.01514,             0.01514,             0.01514
                  68,             0.04019,            0.046586,           0.0049954,             0.89073,             0.90826,               0.947,             0.67558,            0.027148,            0.024285,           0.0016602,            0.015005,            0.015005,            0.015005
                  69,            0.040579,            0.046792,           0.0052399,             0.90566,             0.89099,             0.94937,             0.68073,            0.027086,            0.024371,           0.0017871,            0.014869,            0.014869,            0.014869
                  70,            0.040092,            0.047148,           0.0047807,             0.89322,              0.9104,             0.95028,             0.67995,            0.027104,            0.024366,           0.0016896,            0.014733,            0.014733,            0.014733
                  71,            0.039818,            0.046619,           0.0048894,             0.91234,             0.89444,              0.9538,             0.68872,            0.026949,            0.023914,           0.0015785,            0.014595,            0.014595,            0.014595
                  72,            0.040122,            0.046329,           0.0048891,              0.8933,             0.91756,             0.95383,              0.6821,            0.026817,            0.024047,           0.0015283,            0.014455,            0.014455,            0.014455
                  73,            0.039855,            0.046778,           0.0047642,             0.91393,             0.90988,             0.95555,              0.6884,            0.026659,            0.023888,           0.0015556,            0.014315,            0.014315,            0.014315
                  74,            0.039613,             0.04678,           0.0046946,             0.92355,             0.90724,             0.95618,             0.69195,            0.026451,            0.023694,           0.0016624,            0.014174,            0.014174,            0.014174
                  75,            0.039622,            0.046796,            0.004513,              0.9167,             0.90803,             0.95371,             0.68857,            0.026399,            0.023698,           0.0015194,            0.014032,            0.014032,            0.014032
                  76,            0.039298,            0.045786,           0.0047386,             0.89898,             0.91979,             0.95814,             0.69577,            0.026351,            0.023675,             0.00151,            0.013889,            0.013889,            0.013889
                  77,            0.039201,            0.046556,           0.0047031,             0.92324,             0.91164,             0.96285,             0.69947,            0.026102,            0.023492,           0.0013745,            0.013744,            0.013744,            0.013744
                  78,            0.038973,             0.04605,           0.0046205,             0.91343,             0.91825,             0.95997,             0.70043,            0.026111,            0.023552,           0.0013181,            0.013599,            0.013599,            0.013599
                  79,            0.038939,            0.046297,           0.0047153,               0.925,             0.91238,             0.96353,             0.70778,            0.025974,            0.023309,           0.0012705,            0.013454,            0.013454,            0.013454
                  80,            0.038684,            0.045876,           0.0046192,             0.90836,             0.91489,             0.95752,             0.70186,            0.025857,            0.023323,           0.0012931,            0.013307,            0.013307,            0.013307
                  81,            0.038751,            0.045994,           0.0046085,             0.91628,             0.91972,             0.96149,             0.70279,            0.025698,            0.023109,           0.0013437,            0.013159,            0.013159,            0.013159
                  82,            0.038532,            0.045686,           0.0044952,             0.93235,             0.91629,             0.96468,             0.70588,            0.025593,            0.022952,            0.001267,            0.013011,            0.013011,            0.013011
                  83,            0.038714,            0.046058,           0.0045529,             0.90392,             0.93876,             0.96549,             0.70402,            0.025581,            0.023012,           0.0012165,            0.012862,            0.012862,            0.012862
                  84,            0.038453,            0.045738,           0.0043685,             0.92657,             0.91366,             0.96594,             0.71139,            0.025345,            0.022751,           0.0012035,            0.012712,            0.012712,            0.012712
                  85,            0.038487,            0.045783,            0.004284,             0.92453,             0.91554,             0.96648,              0.7141,             0.02541,            0.022951,            0.001106,            0.012562,            0.012562,            0.012562
                  86,            0.037976,             0.04441,            0.004154,             0.93014,             0.92029,             0.96811,             0.71509,            0.025191,            0.022807,           0.0011453,            0.012411,            0.012411,            0.012411
                  87,             0.03789,             0.04493,           0.0041292,             0.91516,             0.93231,             0.96761,             0.71267,            0.025092,            0.022582,           0.0011056,             0.01226,             0.01226,             0.01226
                  88,            0.037923,            0.045399,           0.0043518,             0.92931,             0.92254,             0.96675,             0.71752,             0.02509,            0.022652,           0.0011009,            0.012108,            0.012108,            0.012108
                  89,            0.037624,            0.044896,           0.0043152,             0.93366,             0.92466,             0.97071,             0.72013,            0.024968,            0.022396,           0.0010859,            0.011955,            0.011955,            0.011955
                  90,            0.037835,            0.044637,           0.0040846,              0.9211,             0.93457,             0.97037,             0.72122,            0.024865,            0.022348,           0.0010469,            0.011802,            0.011802,            0.011802
                  91,            0.037364,            0.044629,           0.0041066,             0.92313,             0.93758,             0.96999,             0.72076,            0.024821,            0.022179,           0.0010245,            0.011649,            0.011649,            0.011649
                  92,            0.037501,            0.045083,            0.004198,             0.92268,             0.93791,             0.97145,             0.72438,             0.02473,            0.022068,           0.0010346,            0.011495,            0.011495,            0.011495
                  93,            0.037449,            0.044586,           0.0041711,             0.92683,             0.93702,             0.97233,             0.72504,            0.024633,            0.022099,           0.0010123,            0.011341,            0.011341,            0.011341
                  94,            0.037563,            0.044413,           0.0041312,             0.91115,              0.9531,             0.97336,             0.73213,            0.024553,            0.021877,          0.00095499,            0.011186,            0.011186,            0.011186
                  95,            0.037248,            0.044736,           0.0041375,             0.91497,             0.95312,             0.97222,             0.72789,            0.024579,            0.021826,          0.00099373,            0.011032,            0.011032,            0.011032
                  96,            0.037098,            0.044199,           0.0039001,             0.94377,             0.92822,             0.97408,              0.7286,            0.024475,            0.021738,          0.00095872,            0.010877,            0.010877,            0.010877
                  97,            0.037218,            0.044171,           0.0038717,             0.92919,             0.93058,             0.97099,             0.72951,            0.024304,            0.021649,          0.00092104,            0.010722,            0.010722,            0.010722
                  98,            0.036939,            0.044692,           0.0042252,             0.92823,              0.9323,             0.97068,             0.72817,            0.024178,             0.02169,          0.00088377,            0.010566,            0.010566,            0.010566
                  99,            0.036579,            0.044618,           0.0039979,             0.92264,             0.94296,             0.97225,             0.73473,            0.024165,            0.021641,          0.00091589,            0.010411,            0.010411,            0.010411
                 100,            0.036902,            0.044418,           0.0041559,             0.95035,             0.93815,             0.97623,             0.73813,            0.024054,             0.02147,          0.00091786,            0.010256,            0.010256,            0.010256
                 101,            0.036821,            0.043965,           0.0039581,             0.94324,             0.93393,             0.97367,             0.73652,            0.024045,            0.021461,          0.00090687,              0.0101,              0.0101,              0.0101
                 102,            0.036587,            0.043797,           0.0039347,               0.945,             0.93952,             0.97417,             0.73493,            0.023977,            0.021367,          0.00082704,           0.0099445,           0.0099445,           0.0099445
                 103,            0.036313,            0.043927,           0.0039925,              0.9369,             0.93471,             0.97083,             0.73538,            0.023826,            0.021176,          0.00082104,            0.009789,            0.009789,            0.009789
                 104,              0.0362,            0.044018,           0.0038109,             0.93921,             0.94369,             0.97552,             0.74084,            0.023702,             0.02117,           0.0008088,           0.0096336,           0.0096336,           0.0096336
                 105,            0.036208,            0.043571,           0.0036991,             0.93169,             0.95868,             0.97852,             0.74076,            0.023588,            0.021046,          0.00079034,           0.0094784,           0.0094784,           0.0094784
                 106,            0.036062,            0.043964,           0.0036623,              0.9272,             0.96001,             0.97731,             0.74152,            0.023547,            0.020952,          0.00076014,           0.0093233,           0.0093233,           0.0093233
                 107,             0.03626,             0.04393,           0.0038717,             0.94268,              0.9519,              0.9788,             0.74262,            0.023483,            0.020855,          0.00074749,           0.0091683,           0.0091683,           0.0091683
                 108,            0.035725,            0.043895,           0.0037102,             0.94107,              0.9547,             0.97792,             0.74432,            0.023456,            0.020844,          0.00073662,           0.0090136,           0.0090136,           0.0090136
                 109,            0.035838,            0.043423,           0.0037014,             0.94953,             0.94765,             0.97857,             0.74827,            0.023439,            0.020754,          0.00074704,           0.0088592,           0.0088592,           0.0088592
                 110,            0.035558,            0.042775,           0.0036299,              0.9514,              0.9527,             0.98073,              0.7481,             0.02334,            0.020707,          0.00067448,           0.0087051,           0.0087051,           0.0087051
                 111,            0.035634,            0.043094,           0.0035886,             0.94168,             0.95508,             0.98044,             0.74888,            0.023319,            0.020669,          0.00067072,           0.0085513,           0.0085513,           0.0085513
                 112,            0.035328,             0.04329,           0.0035156,             0.94858,             0.94776,             0.97984,               0.752,            0.023227,            0.020671,          0.00064337,           0.0083979,           0.0083979,           0.0083979
                 113,            0.035592,            0.043154,           0.0035191,             0.94268,             0.95884,             0.97947,             0.75133,            0.023141,            0.020561,          0.00065042,           0.0082449,           0.0082449,           0.0082449
                 114,            0.035062,            0.043115,           0.0034179,             0.94302,             0.95133,             0.97749,              0.7507,            0.023107,            0.020545,          0.00064099,           0.0080924,           0.0080924,           0.0080924
                 115,            0.035149,            0.042758,            0.003361,             0.95036,             0.95346,             0.97976,             0.75203,            0.022981,            0.020488,          0.00062649,           0.0079404,           0.0079404,           0.0079404
                 116,            0.034784,            0.041904,           0.0034157,             0.94472,             0.96229,             0.98128,             0.75123,            0.022994,            0.020401,          0.00062753,           0.0077889,           0.0077889,           0.0077889
                 117,            0.035433,            0.042776,           0.0032903,             0.95079,              0.9565,             0.98193,             0.75148,            0.022887,            0.020309,          0.00061731,            0.007638,            0.007638,            0.007638
                 118,            0.034778,            0.042506,           0.0033599,             0.94494,             0.96126,             0.98178,             0.75643,              0.0228,            0.020168,          0.00061143,           0.0074877,           0.0074877,           0.0074877
                 119,            0.035014,            0.042413,           0.0034341,             0.95693,             0.95246,             0.98229,             0.75866,            0.022745,            0.020144,          0.00061572,            0.007338,            0.007338,            0.007338
                 120,              0.0346,            0.042142,           0.0033059,             0.94422,             0.96682,             0.98301,             0.75617,             0.02268,            0.020108,          0.00059859,            0.007189,            0.007189,            0.007189
                 121,            0.034219,            0.041642,           0.0032671,             0.95376,             0.95625,             0.98213,             0.75749,            0.022595,            0.020068,          0.00057632,           0.0070407,           0.0070407,           0.0070407
                 122,            0.034386,             0.04242,           0.0033717,             0.95596,              0.9562,             0.98323,             0.75922,            0.022546,            0.019984,          0.00057448,           0.0068932,           0.0068932,           0.0068932
                 123,            0.034166,            0.041652,           0.0031772,             0.96641,             0.94638,             0.98352,             0.76308,             0.02247,             0.01992,          0.00058308,           0.0067465,           0.0067465,           0.0067465
                 124,             0.03429,            0.042019,           0.0032889,             0.95882,             0.95483,             0.98238,             0.76251,            0.022439,            0.019878,          0.00057789,           0.0066006,           0.0066006,           0.0066006
                 125,            0.033835,            0.041527,           0.0031934,             0.96447,              0.9509,              0.9835,             0.76071,            0.022379,            0.019829,          0.00056756,           0.0064556,           0.0064556,           0.0064556
                 126,            0.034253,             0.04171,           0.0030962,             0.95734,             0.95843,             0.98407,             0.76045,            0.022342,             0.01976,          0.00058352,           0.0063114,           0.0063114,           0.0063114
                 127,            0.033957,             0.04153,           0.0031849,             0.95596,             0.96283,             0.98491,             0.76444,            0.022337,            0.019707,          0.00055942,           0.0061682,           0.0061682,           0.0061682
                 128,            0.033741,            0.041696,           0.0031136,             0.94833,             0.97012,             0.98515,             0.76522,            0.022245,            0.019623,          0.00053714,            0.006026,            0.006026,            0.006026
                 129,            0.033649,            0.041039,           0.0031148,             0.94643,             0.97102,             0.98461,             0.76653,            0.022224,            0.019553,          0.00053142,           0.0058848,           0.0058848,           0.0058848
                 130,            0.033835,             0.04133,           0.0032069,             0.96292,             0.95524,             0.98541,              0.7671,             0.02218,            0.019489,          0.00053012,           0.0057446,           0.0057446,           0.0057446
                 131,            0.033691,            0.042347,           0.0029887,             0.96594,             0.95632,             0.98503,             0.76831,            0.022113,             0.01943,          0.00051669,           0.0056055,           0.0056055,           0.0056055
                 132,             0.03367,            0.040969,           0.0033342,             0.95619,             0.96574,             0.98482,             0.76731,            0.022055,            0.019384,          0.00051093,           0.0054675,           0.0054675,           0.0054675
                 133,            0.033173,            0.041037,           0.0030393,             0.95651,             0.96696,             0.98475,             0.76777,            0.022001,            0.019399,          0.00049751,           0.0053306,           0.0053306,           0.0053306
                 134,            0.033374,            0.041475,           0.0030983,             0.95688,             0.96899,             0.98508,             0.76703,            0.021974,             0.01937,          0.00048165,            0.005195,            0.005195,            0.005195
                 135,             0.03309,            0.041111,           0.0029926,             0.95385,               0.968,             0.98522,             0.76687,            0.021932,            0.019325,          0.00047035,           0.0050605,           0.0050605,           0.0050605
                 136,             0.03327,            0.041558,           0.0029609,             0.96186,             0.95587,             0.98372,             0.76691,             0.02188,              0.0193,          0.00046597,           0.0049273,           0.0049273,           0.0049273
                 137,            0.033188,            0.041339,           0.0029538,             0.95152,             0.96728,             0.98454,             0.76918,            0.021816,            0.019241,          0.00046585,           0.0047953,           0.0047953,           0.0047953
                 138,            0.032911,            0.041024,           0.0030057,             0.95804,             0.96576,             0.98656,             0.77061,            0.021765,            0.019169,          0.00045203,           0.0046647,           0.0046647,           0.0046647
                 139,            0.032858,            0.040211,           0.0028504,             0.95763,             0.96864,             0.98688,             0.77029,            0.021714,            0.019121,          0.00044284,           0.0045354,           0.0045354,           0.0045354
                 140,            0.032873,            0.040518,           0.0030008,             0.96051,             0.96017,              0.9849,             0.77126,            0.021686,            0.019087,          0.00043869,           0.0044074,           0.0044074,           0.0044074
                 141,            0.032802,            0.040541,           0.0029811,               0.957,             0.97054,             0.98677,             0.77486,            0.021649,             0.01903,          0.00043181,           0.0042809,           0.0042809,           0.0042809
                 142,            0.032312,            0.040125,           0.0027953,             0.95926,             0.97147,             0.98686,             0.77786,            0.021614,            0.018962,          0.00042176,           0.0041558,           0.0041558,           0.0041558
                 143,            0.032467,            0.040597,           0.0028592,             0.96143,             0.97018,             0.98703,             0.77691,            0.021574,            0.018926,          0.00041771,           0.0040322,           0.0040322,           0.0040322
                 144,            0.032223,            0.039972,           0.0028563,             0.96998,             0.96225,             0.98706,             0.77764,            0.021534,            0.018884,          0.00040598,           0.0039101,           0.0039101,           0.0039101
                 145,            0.032288,            0.040396,           0.0027476,             0.96306,             0.96972,             0.98701,             0.77881,            0.021497,            0.018835,          0.00040001,           0.0037895,           0.0037895,           0.0037895
                 146,            0.032733,            0.041062,           0.0028556,             0.96223,              0.9726,             0.98724,              0.7797,            0.021463,            0.018795,           0.0003905,           0.0036705,           0.0036705,           0.0036705
                 147,            0.032288,            0.040079,           0.0027895,             0.96306,             0.96959,             0.98709,              0.7815,            0.021409,            0.018774,          0.00038865,            0.003553,            0.003553,            0.003553
                 148,            0.032386,            0.040477,           0.0027753,             0.96638,             0.96786,             0.98764,             0.78183,            0.021366,            0.018735,          0.00038443,           0.0034372,           0.0034372,           0.0034372
                 149,            0.032184,            0.040509,           0.0027301,             0.96098,              0.9734,              0.9877,             0.78198,            0.021343,            0.018698,          0.00038445,            0.003323,            0.003323,            0.003323
                 150,            0.031932,            0.039458,           0.0026866,             0.96663,             0.96818,             0.98806,             0.78284,            0.021291,            0.018664,          0.00038082,           0.0032105,           0.0032105,           0.0032105
                 151,            0.031942,             0.03971,           0.0027454,             0.96734,             0.96845,             0.98831,             0.78317,            0.021263,            0.018649,           0.0003764,           0.0030996,           0.0030996,           0.0030996
                 152,            0.031788,            0.039243,           0.0026697,             0.96555,             0.97055,             0.98844,             0.78273,            0.021243,             0.01862,          0.00037712,           0.0029905,           0.0029905,           0.0029905
                 153,             0.03152,            0.039334,           0.0026346,              0.9673,             0.96976,              0.9887,             0.78222,            0.021219,            0.018582,          0.00037669,           0.0028832,           0.0028832,           0.0028832
                 154,            0.031833,            0.039777,           0.0026201,             0.96907,             0.96978,             0.98892,             0.78241,            0.021198,            0.018559,          0.00037184,           0.0027777,           0.0027777,           0.0027777
                 155,             0.03169,            0.039329,           0.0027013,             0.96787,             0.97042,             0.98906,             0.78234,            0.021163,            0.018536,          0.00036568,           0.0026739,           0.0026739,           0.0026739
                 156,            0.031779,            0.039825,           0.0026327,             0.96499,             0.97247,             0.98891,             0.78379,            0.021127,              0.0185,          0.00036418,            0.002572,            0.002572,            0.002572
                 157,            0.031612,            0.039395,            0.002613,             0.96126,             0.97667,             0.98899,               0.784,              0.0211,            0.018469,          0.00036107,           0.0024719,           0.0024719,           0.0024719
                 158,            0.031519,            0.038983,           0.0025858,             0.97031,              0.9678,             0.98901,             0.78527,            0.021074,            0.018446,          0.00035366,           0.0023737,           0.0023737,           0.0023737
                 159,            0.031078,            0.039305,           0.0024827,             0.96751,             0.97122,             0.98929,             0.78532,            0.021055,             0.01844,           0.0003455,           0.0022775,           0.0022775,           0.0022775
                 160,            0.031431,            0.039567,            0.002428,             0.96835,             0.96985,             0.98926,             0.78773,            0.021017,            0.018416,          0.00034055,           0.0021831,           0.0021831,           0.0021831
                 161,             0.03107,            0.038306,           0.0025874,             0.97177,             0.96657,             0.98864,             0.78846,            0.020987,            0.018389,          0.00033848,           0.0020907,           0.0020907,           0.0020907
