               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  29,            0.027022,             0.04827,           0.0038888,             0.88067,             0.86126,             0.92588,             0.65907,            0.019907,            0.025765,           0.0027128,            0.008614,            0.008614,            0.008614
                  30,            0.027065,            0.047207,           0.0040831,              0.8696,             0.88693,             0.94123,             0.67328,            0.019636,            0.025325,           0.0017148,           0.0085645,           0.0085645,           0.0085645
                  31,            0.026665,            0.047087,           0.0040602,              0.8976,             0.88003,             0.94541,             0.67683,            0.019612,            0.025268,           0.0020729,            0.008515,            0.008515,            0.008515
                  32,            0.026617,            0.047253,           0.0038621,             0.90353,             0.87145,             0.94171,             0.68694,            0.019364,            0.024969,           0.0017101,           0.0084655,           0.0084655,           0.0084655
                  33,            0.026719,            0.047644,           0.0039032,             0.90794,             0.91119,             0.95664,             0.70268,            0.019138,            0.024301,           0.0014741,            0.008416,            0.008416,            0.008416
                  34,            0.026461,            0.046714,           0.0040098,             0.91241,             0.88629,             0.95343,             0.69221,            0.019389,            0.025034,           0.0015193,           0.0083665,           0.0083665,           0.0083665
                  35,            0.026276,             0.04673,           0.0036546,             0.88594,             0.89315,             0.95428,             0.68939,             0.01894,            0.024512,           0.0013462,            0.008317,            0.008317,            0.008317
                  36,            0.026007,            0.046725,           0.0037708,             0.90621,             0.88943,             0.95028,             0.69593,            0.018927,            0.024409,           0.0015097,           0.0082675,           0.0082675,           0.0082675
                  37,            0.025947,            0.046296,           0.0037274,             0.89047,             0.89006,             0.94857,             0.69872,            0.018684,            0.024182,           0.0014237,            0.008218,            0.008218,            0.008218
                  38,            0.026047,            0.046671,           0.0036631,             0.90796,              0.9141,             0.95738,             0.70186,            0.018707,            0.024041,           0.0011702,           0.0081685,           0.0081685,           0.0081685
                  39,            0.025973,             0.04636,           0.0035318,             0.91047,             0.91733,             0.96044,             0.71177,            0.018546,            0.023709,            0.001217,            0.008119,            0.008119,            0.008119
                  40,            0.025647,            0.045466,           0.0034386,             0.90421,             0.92332,             0.96395,             0.71694,            0.018403,             0.02341,           0.0012355,           0.0080695,           0.0080695,           0.0080695
                  41,            0.025582,            0.046608,           0.0034285,             0.90845,             0.91666,             0.96115,             0.71172,            0.018245,            0.023499,           0.0010642,             0.00802,             0.00802,             0.00802
                  42,            0.025608,            0.045454,           0.0032608,             0.91849,             0.91851,             0.96335,             0.72011,            0.018183,            0.023371,           0.0012164,           0.0079705,           0.0079705,           0.0079705
                  43,            0.025055,            0.045195,           0.0034271,             0.90184,             0.93481,             0.96582,              0.7131,            0.018354,            0.023295,            0.001014,            0.007921,            0.007921,            0.007921
                  44,            0.025292,             0.04558,           0.0033832,             0.90085,             0.91886,              0.9614,             0.71959,            0.018431,            0.023868,           0.0010511,           0.0078715,           0.0078715,           0.0078715
                  45,            0.024983,            0.044835,           0.0034026,             0.87341,             0.92775,             0.96319,             0.71433,            0.018246,            0.023907,           0.0013535,            0.007822,            0.007822,            0.007822
                  46,            0.025393,            0.046041,           0.0032191,             0.92948,             0.91655,             0.96665,             0.72782,            0.017939,            0.022881,           0.0010259,           0.0077725,           0.0077725,           0.0077725
                  47,            0.024966,            0.044655,           0.0031949,               0.929,             0.90695,             0.96392,             0.71788,            0.017967,            0.023056,          0.00099365,            0.007723,            0.007723,            0.007723
                  48,             0.02502,            0.045308,           0.0030599,              0.9194,             0.93629,              0.9707,             0.73852,            0.017675,            0.022528,           0.0010186,           0.0076735,           0.0076735,           0.0076735
                  49,            0.024643,            0.044381,           0.0030844,             0.91427,             0.93691,             0.96899,             0.72866,             0.01763,            0.022588,          0.00098803,            0.007624,            0.007624,            0.007624
                  50,            0.024673,            0.044553,            0.003273,             0.92451,             0.94061,             0.97223,             0.73203,             0.01766,            0.022572,          0.00090177,           0.0075745,           0.0075745,           0.0075745
                  51,             0.02479,            0.044845,           0.0030345,             0.93196,             0.92083,             0.96975,             0.73762,             0.01759,            0.022749,           0.0009512,            0.007525,            0.007525,            0.007525
                  52,            0.024752,            0.044955,           0.0030004,             0.92088,             0.94081,             0.97288,             0.74083,            0.017413,            0.022216,          0.00084567,           0.0074755,           0.0074755,           0.0074755
                  53,            0.024586,             0.04478,           0.0031296,             0.93054,             0.93801,             0.97556,             0.73483,            0.017528,            0.022223,          0.00079161,            0.007426,            0.007426,            0.007426
                  54,            0.024365,            0.044442,           0.0031104,             0.92677,              0.9303,             0.97462,             0.73839,             0.01742,             0.02226,          0.00087344,           0.0073765,           0.0073765,           0.0073765
                  55,            0.024358,            0.044352,           0.0030038,             0.93014,             0.93914,             0.97458,             0.73981,            0.017126,            0.021909,          0.00079907,            0.007327,            0.007327,            0.007327
                  56,             0.02415,            0.044053,           0.0027908,             0.93277,             0.93361,             0.97425,             0.74538,            0.017169,            0.021822,          0.00080888,           0.0072775,           0.0072775,           0.0072775
                  57,            0.023866,            0.043073,            0.002882,             0.92791,              0.9508,             0.97733,             0.75025,            0.016898,            0.021511,          0.00074483,            0.007228,            0.007228,            0.007228
                  58,             0.02392,             0.04441,           0.0028451,             0.93552,             0.94935,             0.97803,             0.75284,            0.016946,             0.02148,          0.00076662,           0.0071785,           0.0071785,           0.0071785
                  59,            0.023749,            0.043278,           0.0029363,             0.92836,             0.94495,              0.9779,             0.75097,            0.016815,            0.021208,          0.00082464,            0.007129,            0.007129,            0.007129
                  60,            0.023783,            0.043158,           0.0026344,             0.93314,             0.93766,              0.9768,              0.7476,            0.016853,            0.021183,          0.00085426,           0.0070795,           0.0070795,           0.0070795
                  61,            0.024209,            0.043859,           0.0028097,               0.937,             0.94192,             0.97797,             0.75235,             0.01678,            0.021317,          0.00090885,             0.00703,             0.00703,             0.00703
                  62,            0.023651,            0.043343,           0.0027565,             0.93718,             0.95157,             0.97941,              0.7513,            0.016787,            0.021321,          0.00069603,           0.0069805,           0.0069805,           0.0069805
                  63,            0.023695,            0.042903,           0.0027628,             0.95796,              0.9312,             0.98008,             0.75852,            0.016579,            0.020815,          0.00069665,            0.006931,            0.006931,            0.006931
                  64,            0.023486,            0.043165,           0.0027218,             0.92892,             0.94739,             0.97912,             0.75881,            0.016721,            0.021313,            0.000882,           0.0068815,           0.0068815,           0.0068815
                  65,            0.023793,            0.043175,           0.0028953,             0.94309,             0.94134,             0.98004,             0.75729,            0.016481,            0.020792,          0.00085578,            0.006832,            0.006832,            0.006832
                  66,            0.023678,            0.043709,           0.0027627,             0.94245,             0.93906,              0.9775,             0.75358,             0.01665,            0.020984,          0.00075818,           0.0067825,           0.0067825,           0.0067825
                  67,            0.023349,              0.0432,           0.0026276,             0.94356,             0.95522,             0.98135,             0.76475,             0.01649,            0.020547,             0.00063,            0.006733,            0.006733,            0.006733
                  68,            0.023119,            0.042466,           0.0026809,             0.93379,              0.9559,             0.97944,             0.76178,            0.016468,             0.02081,          0.00072418,           0.0066835,           0.0066835,           0.0066835
                  69,            0.023406,            0.042574,           0.0027481,             0.94093,             0.94444,             0.97969,             0.75985,            0.016397,            0.020676,          0.00060135,            0.006634,            0.006634,            0.006634
                  70,            0.023269,            0.042743,           0.0026621,             0.93473,               0.957,             0.98096,             0.76636,            0.016391,            0.020436,          0.00063378,           0.0065845,           0.0065845,           0.0065845
                  71,            0.023199,            0.042505,           0.0026828,             0.94323,             0.96296,             0.98481,             0.76608,            0.016244,            0.020269,          0.00066458,            0.006535,            0.006535,            0.006535
                  72,            0.022916,             0.04233,           0.0025999,             0.94808,             0.95677,             0.98311,             0.76781,            0.016091,            0.020248,          0.00065019,           0.0064855,           0.0064855,           0.0064855
                  73,            0.023173,            0.042226,           0.0025128,             0.94913,             0.95941,             0.98453,             0.77073,             0.01605,            0.020007,          0.00061363,            0.006436,            0.006436,            0.006436
                  74,            0.022967,            0.041931,            0.002546,             0.95923,             0.94459,             0.98451,             0.77223,            0.015995,            0.020113,          0.00066305,           0.0063865,           0.0063865,           0.0063865
                  75,            0.022909,            0.041689,           0.0025597,             0.96117,             0.95054,             0.98361,             0.77255,            0.015951,            0.019998,          0.00061308,            0.006337,            0.006337,            0.006337
                  76,            0.022655,            0.041539,           0.0025671,             0.95308,             0.95362,             0.98223,             0.77153,            0.015983,            0.020028,          0.00052529,           0.0062875,           0.0062875,           0.0062875
                  77,            0.022538,            0.041408,           0.0024656,             0.95329,              0.9536,             0.98302,             0.77219,            0.015963,             0.02015,          0.00061541,            0.006238,            0.006238,            0.006238
                  78,            0.022648,            0.041269,           0.0024501,             0.95221,             0.96094,             0.98491,             0.77338,            0.015881,            0.020012,          0.00059372,           0.0061885,           0.0061885,           0.0061885
                  79,            0.022633,            0.042058,           0.0025459,             0.93987,             0.97092,              0.9837,             0.77413,            0.015801,            0.019846,          0.00058811,            0.006139,            0.006139,            0.006139
                  80,            0.022674,            0.042089,            0.002422,             0.95413,             0.96369,             0.98546,             0.77818,            0.015767,            0.019568,           0.0005586,           0.0060895,           0.0060895,           0.0060895
                  81,            0.022215,            0.040942,           0.0025013,             0.94766,             0.96682,             0.98622,             0.77984,            0.015712,            0.019551,          0.00055367,             0.00604,             0.00604,             0.00604
                  82,             0.02259,            0.042102,           0.0024051,             0.94925,             0.96698,             0.98619,             0.77634,            0.015653,            0.019613,          0.00053849,           0.0059905,           0.0059905,           0.0059905
                  83,             0.02256,            0.041173,           0.0026472,             0.95552,              0.9726,             0.98704,             0.78501,            0.015601,            0.019396,          0.00052981,            0.005941,            0.005941,            0.005941
                  84,            0.022456,             0.04126,           0.0024994,             0.96781,             0.94691,             0.98656,             0.78231,            0.015629,            0.019497,          0.00052041,           0.0058915,           0.0058915,           0.0058915
                  85,            0.022228,            0.040656,           0.0023847,             0.95009,             0.96487,             0.98541,             0.78046,            0.015656,            0.019532,          0.00055041,            0.005842,            0.005842,            0.005842
                  86,            0.022091,            0.040473,           0.0023704,             0.95081,              0.9665,             0.98652,             0.78316,            0.015645,            0.019339,          0.00053457,           0.0057925,           0.0057925,           0.0057925
                  87,            0.022207,            0.041469,            0.002363,             0.95686,             0.96811,             0.98793,             0.78694,            0.015467,            0.019049,          0.00048357,            0.005743,            0.005743,            0.005743
                  88,            0.022307,            0.040814,           0.0022487,             0.95281,             0.96727,             0.98739,             0.78292,            0.015514,            0.019168,          0.00049184,           0.0056935,           0.0056935,           0.0056935
                  89,            0.022348,            0.041319,           0.0023838,             0.95633,             0.97621,             0.98903,             0.78882,            0.015456,            0.019118,          0.00049735,            0.005644,            0.005644,            0.005644
                  90,            0.021936,            0.040919,           0.0022984,             0.96102,             0.96531,             0.98759,              0.7892,            0.015377,            0.019171,          0.00048267,           0.0055945,           0.0055945,           0.0055945
                  91,            0.021832,            0.040623,           0.0022441,              0.9658,             0.95989,             0.98826,             0.79139,            0.015303,            0.018916,          0.00051568,            0.005545,            0.005545,            0.005545
                  92,            0.022011,            0.040477,           0.0023365,             0.94911,             0.97603,             0.98834,              0.7883,            0.015255,            0.018911,          0.00050414,           0.0054955,           0.0054955,           0.0054955
                  93,            0.021826,            0.040454,           0.0024049,             0.96551,             0.96466,              0.9878,             0.79215,            0.015293,            0.018845,          0.00045496,            0.005446,            0.005446,            0.005446
                  94,            0.021824,            0.040042,           0.0022304,               0.963,             0.96648,             0.98826,             0.79413,            0.015258,            0.018917,          0.00047585,           0.0053965,           0.0053965,           0.0053965
                  95,            0.021638,            0.039811,           0.0022876,             0.96024,             0.96902,             0.98807,             0.79226,              0.0152,            0.018878,          0.00048639,            0.005347,            0.005347,            0.005347
                  96,            0.021938,              0.0409,           0.0023027,             0.95987,             0.96819,             0.98855,             0.79327,            0.015115,             0.01867,           0.0004737,           0.0052975,           0.0052975,           0.0052975
                  97,            0.021572,            0.040233,           0.0022998,             0.95554,             0.97533,             0.98814,             0.79665,            0.015087,            0.018701,          0.00047207,            0.005248,            0.005248,            0.005248
                  98,            0.021622,            0.039745,           0.0021598,             0.95421,              0.9739,             0.98913,              0.7958,            0.015019,             0.01871,          0.00044156,           0.0051985,           0.0051985,           0.0051985
                  99,             0.02139,            0.039653,           0.0022719,              0.9592,             0.97311,             0.98944,             0.79806,            0.015014,            0.018679,          0.00043405,            0.005149,            0.005149,            0.005149
                 100,            0.021732,             0.04064,           0.0022149,             0.97172,             0.96252,             0.98947,             0.79839,            0.014927,            0.018503,          0.00042231,           0.0050995,           0.0050995,           0.0050995
                 101,            0.021691,            0.040256,           0.0022578,             0.96836,             0.96396,             0.98896,             0.80101,            0.014903,            0.018528,          0.00042703,             0.00505,             0.00505,             0.00505
                 102,            0.021317,            0.039593,           0.0022786,             0.97248,             0.96193,             0.98965,             0.80091,            0.014875,            0.018391,          0.00041669,           0.0050005,           0.0050005,           0.0050005
                 103,            0.021234,            0.039419,            0.002155,             0.97347,             0.96772,             0.98974,             0.80084,            0.014844,            0.018337,           0.0004055,            0.004951,            0.004951,            0.004951
                 104,            0.021349,            0.039937,           0.0021145,             0.96865,             0.97094,              0.9901,             0.80109,            0.014815,            0.018311,          0.00042628,           0.0049015,           0.0049015,           0.0049015
                 105,            0.021131,            0.039476,           0.0019947,             0.96802,             0.97017,             0.99039,             0.80023,            0.014829,            0.018279,          0.00040213,            0.004852,            0.004852,            0.004852
                 106,            0.021194,            0.039169,           0.0021748,             0.96516,             0.97657,             0.99047,             0.80225,            0.014775,            0.018166,          0.00041377,           0.0048025,           0.0048025,           0.0048025
                 107,            0.020913,            0.039101,           0.0021288,             0.96614,              0.9717,             0.99032,              0.7987,            0.014819,            0.018233,          0.00041011,            0.004753,            0.004753,            0.004753
                 108,            0.021018,            0.039626,           0.0021231,             0.97423,             0.97075,             0.99071,             0.80408,            0.014736,            0.018065,          0.00039315,           0.0047035,           0.0047035,           0.0047035
                 109,            0.021332,            0.039549,           0.0022113,             0.97775,              0.9706,             0.99036,             0.80381,            0.014701,            0.018035,          0.00039507,            0.004654,            0.004654,            0.004654
                 110,            0.021038,            0.039782,           0.0020798,             0.97508,             0.97089,             0.99031,             0.80548,            0.014619,             0.01794,          0.00040543,           0.0046045,           0.0046045,           0.0046045
                 111,            0.021043,            0.039521,           0.0021882,             0.96972,             0.97197,             0.98991,             0.80693,            0.014648,            0.018006,          0.00039631,            0.004555,            0.004555,            0.004555
                 112,            0.020992,            0.039438,           0.0021061,             0.96707,             0.97318,              0.9903,             0.80671,            0.014585,            0.017928,          0.00036747,           0.0045055,           0.0045055,           0.0045055
                 113,            0.020906,            0.038733,           0.0020096,             0.96843,             0.97468,             0.99061,             0.80836,            0.014534,            0.017819,          0.00038021,            0.004456,            0.004456,            0.004456
                 114,              0.0207,            0.038884,            0.002199,             0.96985,             0.97125,             0.99057,             0.80444,            0.014536,            0.017721,          0.00039488,           0.0044065,           0.0044065,           0.0044065
                 115,            0.020806,             0.03895,            0.002041,             0.97134,             0.97217,             0.99119,             0.80637,             0.01451,            0.017697,           0.0003976,            0.004357,            0.004357,            0.004357
                 116,            0.020701,             0.03912,           0.0019946,             0.97394,             0.97116,             0.99115,             0.80803,            0.014494,            0.017703,          0.00039261,           0.0043075,           0.0043075,           0.0043075
                 117,            0.020728,            0.038698,           0.0019803,             0.97453,             0.97192,             0.99135,             0.80974,            0.014489,            0.017697,           0.0003845,            0.004258,            0.004258,            0.004258
                 118,            0.020546,            0.038708,           0.0020541,             0.97457,             0.97029,              0.9913,             0.81048,            0.014441,            0.017645,          0.00038253,           0.0042085,           0.0042085,           0.0042085
                 119,            0.020731,             0.03871,           0.0020941,             0.96598,              0.9778,              0.9911,             0.81127,            0.014418,            0.017621,          0.00037665,            0.004159,            0.004159,            0.004159
                 120,            0.020448,            0.038329,           0.0019376,             0.97062,             0.97223,             0.99121,             0.81066,            0.014398,            0.017578,          0.00036898,           0.0041095,           0.0041095,           0.0041095
                 121,            0.020378,            0.037827,           0.0019886,             0.96977,             0.97638,             0.99118,             0.81182,            0.014371,            0.017523,          0.00036874,             0.00406,             0.00406,             0.00406
                 122,            0.020607,            0.038561,           0.0021211,             0.96612,             0.97677,             0.99127,             0.81345,            0.014349,            0.017506,          0.00035799,           0.0040105,           0.0040105,           0.0040105
                 123,            0.020282,            0.038782,           0.0019763,             0.97486,             0.97097,             0.99178,             0.81521,            0.014327,            0.017427,          0.00035858,            0.003961,            0.003961,            0.003961
                 124,            0.020499,            0.037954,           0.0019325,             0.97631,             0.97063,             0.99164,             0.81552,            0.014344,            0.017456,           0.0003597,           0.0039115,           0.0039115,           0.0039115
                 125,            0.020313,            0.038236,            0.001974,             0.97702,             0.96956,             0.99151,              0.8171,            0.014334,            0.017438,          0.00035085,            0.003862,            0.003862,            0.003862
                 126,            0.020267,            0.037945,           0.0020219,             0.97129,             0.97442,             0.99118,             0.81669,            0.014273,            0.017396,          0.00034834,           0.0038125,           0.0038125,           0.0038125
                 127,             0.02024,            0.038217,           0.0020128,             0.97162,              0.9762,             0.99138,             0.81644,            0.014244,            0.017369,          0.00034553,            0.003763,            0.003763,            0.003763
                 128,            0.020259,            0.038213,           0.0019232,             0.97316,             0.97424,             0.99157,             0.81787,            0.014203,             0.01735,          0.00034596,           0.0037135,           0.0037135,           0.0037135
                 129,             0.02022,            0.037989,           0.0019054,             0.98061,             0.96651,             0.99156,             0.81777,            0.014172,            0.017331,          0.00034899,            0.003664,            0.003664,            0.003664
                 130,            0.020013,            0.037783,           0.0019859,             0.97421,             0.97471,             0.99164,              0.8165,            0.014153,            0.017269,          0.00034279,           0.0036145,           0.0036145,           0.0036145
                 131,             0.02009,            0.038457,           0.0019297,                0.97,             0.97933,             0.99166,             0.81798,            0.014126,            0.017225,          0.00034065,            0.003565,            0.003565,            0.003565
                 132,            0.019928,            0.038081,           0.0018889,             0.97209,             0.97828,             0.99149,             0.81805,            0.014109,            0.017195,          0.00033453,           0.0035155,           0.0035155,           0.0035155
                 133,            0.019969,            0.037788,           0.0018329,             0.97485,             0.97565,             0.99166,             0.82144,            0.014095,            0.017152,          0.00033127,            0.003466,            0.003466,            0.003466
                 134,            0.019891,            0.037752,           0.0017704,             0.97429,             0.97504,             0.99163,             0.82058,            0.014079,            0.017086,          0.00032855,           0.0034165,           0.0034165,           0.0034165
                 135,            0.019938,            0.037464,           0.0017635,             0.97247,             0.97733,             0.99188,             0.82226,            0.014047,            0.017025,          0.00032153,            0.003367,            0.003367,            0.003367
                 136,            0.019796,            0.037771,           0.0018699,             0.97143,             0.97908,             0.99176,             0.82267,            0.014013,            0.017011,          0.00032646,           0.0033175,           0.0033175,           0.0033175
                 137,            0.019897,            0.037438,           0.0018053,             0.96803,             0.98201,             0.99184,             0.82379,            0.014015,            0.016998,          0.00032228,            0.003268,            0.003268,            0.003268
                 138,             0.01988,            0.037594,            0.001861,             0.97266,             0.97717,             0.99181,             0.82292,            0.014003,            0.016988,          0.00031687,           0.0032185,           0.0032185,           0.0032185
                 139,            0.019554,            0.036645,           0.0018085,             0.97281,             0.97973,             0.99205,             0.82341,            0.013981,            0.016975,          0.00031607,            0.003169,            0.003169,            0.003169
                 140,            0.019685,            0.036804,           0.0018074,             0.97251,             0.98109,              0.9921,             0.82416,            0.013962,            0.016971,          0.00031545,           0.0031195,           0.0031195,           0.0031195
                 141,            0.019568,            0.037179,           0.0018047,             0.97215,             0.98095,             0.99191,             0.82581,            0.013934,            0.016935,          0.00030945,             0.00307,             0.00307,             0.00307
                 142,            0.019501,            0.036605,           0.0017652,             0.97222,             0.98273,             0.99205,             0.82521,              0.0139,            0.016914,          0.00030217,           0.0030205,           0.0030205,           0.0030205
                 143,            0.019443,            0.036801,           0.0017596,             0.97735,             0.97619,               0.992,             0.82534,            0.013876,            0.016887,          0.00030293,            0.002971,            0.002971,            0.002971
                 144,            0.019415,            0.036954,           0.0018505,             0.97403,             0.97942,             0.99202,             0.82704,            0.013846,            0.016841,          0.00030148,           0.0029215,           0.0029215,           0.0029215
                 145,            0.019408,             0.03682,            0.001771,             0.97473,              0.9804,             0.99214,             0.82611,            0.013845,            0.016832,          0.00030169,            0.002872,            0.002872,            0.002872
                 146,            0.019251,            0.036595,           0.0017108,             0.97056,             0.98443,             0.99228,             0.82676,            0.013841,            0.016801,          0.00029789,           0.0028225,           0.0028225,           0.0028225
                 147,            0.019329,            0.036778,           0.0017344,               0.974,             0.98075,             0.99223,             0.82536,             0.01383,            0.016791,          0.00029543,            0.002773,            0.002773,            0.002773
                 148,            0.019232,             0.03694,           0.0018239,              0.9734,             0.98018,              0.9922,             0.82593,            0.013807,            0.016777,          0.00029829,           0.0027235,           0.0027235,           0.0027235
                 149,            0.019192,             0.03631,            0.001698,             0.97592,             0.97698,             0.99209,             0.82723,            0.013775,            0.016731,          0.00030049,            0.002674,            0.002674,            0.002674
                 150,            0.019208,            0.036883,           0.0016803,             0.97342,             0.98021,              0.9921,             0.82773,            0.013762,              0.0167,          0.00029852,           0.0026245,           0.0026245,           0.0026245
                 151,            0.019251,            0.036302,           0.0017456,             0.98021,             0.97503,             0.99223,             0.82672,            0.013736,            0.016642,          0.00029614,            0.002575,            0.002575,            0.002575
                 152,            0.019292,            0.036483,            0.001682,             0.97914,             0.97685,             0.99233,             0.82756,            0.013706,            0.016586,          0.00029017,           0.0025255,           0.0025255,           0.0025255
                 153,            0.019156,            0.036242,           0.0017052,             0.97663,             0.98086,             0.99247,             0.82784,            0.013677,            0.016544,          0.00028241,            0.002476,            0.002476,            0.002476
                 154,            0.018962,            0.036214,           0.0016287,             0.97806,             0.98004,             0.99251,             0.82903,            0.013663,            0.016532,            0.000276,           0.0024265,           0.0024265,           0.0024265
                 155,            0.018997,            0.036424,           0.0016989,             0.97761,             0.98032,             0.99258,             0.82902,            0.013644,             0.01652,          0.00026858,            0.002377,            0.002377,            0.002377
                 156,            0.018815,            0.036122,           0.0015493,             0.97784,             0.97951,             0.99256,             0.82864,            0.013622,            0.016495,          0.00026453,           0.0023275,           0.0023275,           0.0023275
                 157,            0.018861,            0.035547,           0.0016316,             0.97735,             0.97966,             0.99255,             0.82976,            0.013599,            0.016462,          0.00025674,            0.002278,            0.002278,            0.002278
                 158,              0.0188,            0.036239,           0.0016179,             0.97728,             0.97981,             0.99251,              0.8295,            0.013588,            0.016432,          0.00025408,           0.0022285,           0.0022285,           0.0022285
                 159,            0.018614,            0.035787,           0.0016647,             0.98061,             0.97934,             0.99276,             0.83065,            0.013569,            0.016391,          0.00025648,            0.002179,            0.002179,            0.002179
                 160,            0.018777,             0.03558,           0.0015165,             0.97937,             0.98071,             0.99275,              0.8313,            0.013558,            0.016367,           0.0002557,           0.0021295,           0.0021295,           0.0021295
